window,buy_time,sell_time,duration_hrs,n_tickers,avg_return,median_return,std_return,win_rate,sharpe,sortino,max_gain,max_loss,return_per_hour
10:30-14:30,10:30,14:30,4.0,6115,0.013382301019801979,0.008337419698231738,1.8068089377165852,50.22076860179886,0.0074065944331193675,0.010723727229972477,12.482608233705465,-13.268712584770096,0.0033455752549504947
10:30-14:00,10:30,14:00,3.5,6115,0.01310469165352515,-0.020762946531746998,1.71661944226565,49.40310711365495,0.007634010969973143,0.011431264048173474,9.852527799269973,-11.214765870850544,0.0037441976152929003
13:30-15:00,13:30,15:00,1.5,6115,0.012708140120880052,-0.006830632485024473,1.4649892184994209,49.77923139820115,0.008674562215479591,0.013139889665025974,11.089713833317441,-8.033962563367643,0.008472093413920035
11:00-11:30,11:00,11:30,0.5,6115,0.010929077538458312,-0.014637201093009058,1.9222345812666304,49.664758789861,0.005685610718363388,0.008678231862393044,13.285973129608353,-11.117327628489985,0.021858155076916623
12:30-13:00,12:30,13:00,0.5,6115,0.01069162672085141,0.030711596572077764,1.2973657593534051,50.907604251839736,0.008241027361613133,0.01186254528566372,8.501142541579796,-8.00874906869138,0.02138325344170282
11:00-13:00,11:00,13:00,2.0,6115,0.01050071096997979,-0.004652271670883984,1.6757103211290254,49.8119378577269,0.006266423759271733,0.009109772062750687,11.739712693015955,-15.698511232683812,0.005250355484989895
14:00-14:30,14:00,14:30,0.5,6115,0.009716549247053263,0.011807739887071027,1.4872328074738543,50.400654129190514,0.006533307494444901,0.009625314225113871,7.933957613841603,-7.097363133683336,0.019433098494106526
11:00-12:30,11:00,12:30,1.5,6115,0.008304849323516533,-0.010513549043478182,1.6809724460802902,49.71381847914963,0.004940502946899499,0.007244769532921545,11.025289648076075,-10.503508314439888,0.005536566215677688
11:30-12:00,11:30,12:00,0.5,6115,0.00620386633414647,-0.017253475120719123,1.8070260653342485,49.51757972199509,0.0034331913928418796,0.005179093732114963,13.628209117871695,-11.477683142681599,0.01240773266829294
10:30-15:00,10:30,15:00,4.5,6115,0.0035064103532171987,-0.0003476193522831522,1.811762439751668,49.991823385118565,0.0019353587845091932,0.002850115312949391,14.937405441281687,-12.105329704914695,0.0007792023007149331
14:30-15:00,14:30,15:00,0.5,6115,0.002768903352737671,-0.006333348718853505,1.5939704867947824,49.860997547015536,0.0017371108032906489,0.0026113894809096597,10.209695244224411,-8.098381783105907,0.005537806705475342
10:30-11:00,10:30,11:00,0.5,6115,0.0020355747062825074,-0.015963777279172846,1.9411732840781988,49.51757972199509,0.0010486311155107086,0.0015706251193834885,10.984563670993465,-11.975629322841552,0.004071149412565015
14:00-15:00,14:00,15:00,1.0,6115,0.0004748026896949602,-0.010410089520966172,1.5333866931330522,49.681112019623875,0.0003096431525206678,0.00046858163372186386,9.871726862820783,-8.869407186345502,0.0004748026896949602
11:00-12:00,11:00,12:00,1.0,6115,-0.0006872959166324465,-0.016552830066928776,1.8393280616117176,49.64840556009812,-0.00037366684659298954,-0.0005444803675151704,11.081609572735495,-11.648363944825784,-0.0006872959166324465
10:30-13:30,10:30,13:30,3.0,6115,-0.0011245302505469815,-0.01680110893679097,1.6595269905453605,49.4358135731807,-0.0006776209467840193,-0.0010042845130442193,12.563335018926209,-9.016438150489583,-0.00037484341684899383
10:30-11:30,10:30,11:30,1.0,6115,-0.00629803138806193,-0.005423718950260055,1.8986014557378539,49.84464431725266,-0.0033171950695752126,-0.004921556308787449,13.475594510083056,-10.950552920307862,-0.00629803138806193
10:30-13:00,10:30,13:00,2.5,6115,-0.0065047735932941214,-0.017232484974128975,1.6645166096010429,49.25592804578904,-0.003907905487860051,-0.005715117123373655,11.84675315624414,-12.823884532667318,-0.0026019094373176486
12:00-15:30,12:00,15:30,3.5,6115,-0.006927677865488027,-0.008403876946297508,1.7933191210266641,49.76287816843827,-0.00386304801206936,-0.005588131290941726,12.098606779778597,-11.046466276010793,-0.001979336532996579
10:30-12:30,10:30,12:30,2.0,6115,-0.008591163537908838,-0.0313656276967681,1.67558716830968,49.07604251839739,-0.005127255508035157,-0.007493102232481658,9.904815290372362,-10.915577900124982,-0.004295581768954419
11:30-15:30,11:30,15:30,4.0,6115,-0.015019599031661604,-0.03288527076954587,1.9017672305342939,49.304987735077674,-0.007897706296812102,-0.011857074101153038,13.812826403794995,-12.515341619721902,-0.003754899757915401
10:30-12:00,10:30,12:00,1.5,6115,-0.01677351364825497,-0.05367706768360215,1.8790385383553234,48.60179885527391,-0.008926646955807738,-0.013204988184265935,15.33976154116223,-12.980283214498902,-0.01118234243216998
12:30-15:30,12:30,15:30,3.0,6115,-0.021865672455834217,-0.001336155292104969,1.6081331125402956,49.942763695829925,-0.013596929436577546,-0.020125163546251823,10.815682562147362,-8.586072239046407,-0.007288557485278072
11:00-15:30,11:00,15:30,4.5,6115,-0.02277953048966802,-0.010195715752704273,1.8881988018493354,49.71381847914963,-0.01206415895792188,-0.017806695090864074,13.33114036303271,-11.352880921678079,-0.005062117886592893
13:00-15:30,13:00,15:30,2.5,6115,-0.02450293420041969,-0.017618052836357864,1.5846707933065098,49.32134096484055,-0.01546247605743579,-0.022937443525728667,9.58561680838588,-8.364936754003686,-0.009801173680167875
13:30-15:30,13:30,15:30,2.0,6115,-0.0301434198159016,-0.025984644418460517,1.5733375834813237,48.84709730171709,-0.01915890151762806,-0.028483266081431563,10.472794626415302,-8.69556090147584,-0.0150717099079508
15:00-15:30,15:00,15:30,0.5,6115,-0.03016969938490278,-0.04470193974557977,1.6940402469252773,48.50367947669665,-0.017809316773708,-0.02651862315067377,8.50007683590827,-9.958978117862735,-0.06033939876980556
10:30-15:30,10:30,15:30,5.0,6115,-0.039173886063365616,-0.020746729928107357,1.9095624803716187,49.484873262469335,-0.0205145872240546,-0.03020308514564796,15.765973132804877,-10.56563142972232,-0.007834777212673123
14:30-15:30,14:30,15:30,1.0,6115,-0.039460667919011275,-0.03865170451461067,1.730846402757433,48.81439084219134,-0.022798480475301558,-0.033817947397627494,11.457990255830007,-8.623589352553704,-0.039460667919011275
14:00-15:30,14:00,15:30,1.5,6115,-0.04270030758000474,-0.041750572771670436,1.6167277366698443,48.699918233851186,-0.026411563686016395,-0.038720871218751646,8.315719954193623,-9.315932544991478,-0.02846687172000316
09:30-14:30,09:30,14:30,5.0,6115,-1.4020065740407832,-4.474575663512314,18.071571216448408,42.30580539656582,-0.07758077907275174,-0.18086312532152019,41.10270049995003,-30.770889171267797,-0.28040131480815667
09:30-14:00,09:30,14:00,4.5,6115,-1.4045627303937065,-4.414867331232336,18.05564560369434,42.224039247751435,-0.07779077864190694,-0.18195319776064983,40.43539256719447,-29.278446845247462,-0.31212505119860146
09:30-10:30,09:30,10:30,1.0,6115,-1.4105744942637164,-4.461073318683145,18.008716252172086,42.12591986917416,-0.07832732075466971,-0.182189228631786,41.21581687530491,-28.313652515319355,-1.4105744942637164
09:30-15:00,09:30,15:00,5.5,6115,-1.416096772534172,-4.417114582332901,18.047344363429286,42.30580539656582,-0.07846565921375763,-0.1830104728988709,43.39909020163558,-28.973831232756453,-0.25747214046075856
09:30-13:30,09:30,13:30,4.0,6115,-1.4192286449702713,-4.384949241195387,18.0420271714581,42.224039247751435,-0.07866237155520113,-0.18320279445709148,40.500584647024944,-28.269413623085786,-0.35480716124256784
09:30-11:00,09:30,11:00,1.5,6115,-1.4203789365924833,-4.525236041204571,18.046327213449224,42.04415372035977,-0.07870736908360668,-0.18301513728858926,43.18371502523664,-30.41752383561943,-0.9469192910616555
09:30-13:00,09:30,13:00,3.5,6115,-1.4256072950746932,-4.493587095324356,18.035674816038775,42.20768601798856,-0.07904374577694916,-0.18431859844577603,40.02630383053523,-29.491188639612137,-0.4073163700213409
09:30-11:30,09:30,11:30,2.0,6115,-1.4287917835590103,-4.519962386199717,18.041589236652964,42.15862632869992,-0.07919434174104258,-0.18412897925037658,43.91616493081388,-29.39204817134683,-0.7143958917795051
09:30-12:30,09:30,12:30,3.0,6115,-1.4290457715508738,-4.442584433773598,18.028562706871753,42.06050695012265,-0.07926565166540868,-0.18448309147439793,39.94214502708861,-29.338750609687654,-0.47634859051695794
09:30-12:00,09:30,12:00,2.5,6115,-1.4402020170368477,-4.29960117550434,18.02653349142672,42.224039247751435,-0.07989345359837469,-0.18530980674423084,41.874035603108275,-30.976462947013168,-0.576080806814739
09:30-15:30,09:30,15:30,6.0,6115,-1.4504514566737368,-4.524244815112611,18.097281031218447,42.436631234668845,-0.08014747929104139,-0.1880290227321864,42.33204574201076,-28.45593641230152,-0.2417419094456228
09:30-10:00,09:30,10:00,0.5,6115,-1.5032411673284276,-4.331956434059791,17.7976105989136,42.224039247751435,-0.08446308896207608,-0.19535433751452477,42.26008355231892,-31.44842731236972,-3.006482334656855
