time,portfolio_value,cumulative_pnl
2025-06-13 15:00:00-04:00,99998.95183831114,-1.048161688859996
2025-06-16 15:00:00-04:00,99999.28826367766,-0.7117363223333364
2025-06-17 15:00:00-04:00,99995.65600283344,-4.3439971665645
2025-06-18 15:00:00-04:00,99994.1141759876,-5.885824012395278
2025-06-23 15:00:00-04:00,99997.43222525135,-2.567774748647989
2025-06-24 15:00:00-04:00,99999.94690283624,-0.05309716376490936
2025-06-25 15:00:00-04:00,99998.22015647871,-1.7798435212933594
2025-06-27 15:00:00-04:00,99997.63081840312,-2.369181596878174
2025-07-01 15:00:00-04:00,99994.45145827795,-5.54854172205305
2025-07-02 15:00:00-04:00,99997.63183830594,-2.368161694058685
2025-07-03 12:00:00-04:00,99998.8096785479,-1.1903214521071226
2025-07-07 15:00:00-04:00,99997.06857462588,-2.9314253741228
2025-07-09 15:00:00-04:00,99996.04593487183,-3.9540651281719326
2025-07-11 15:00:00-04:00,99995.59422903579,-4.405770964204543
2025-07-17 15:00:00-04:00,99997.9400475033,-2.059952496698119
2025-07-21 15:00:00-04:00,99996.95425606519,-3.045743934810429
2025-07-25 15:00:00-04:00,99997.42786471626,-2.572135283740571
2025-07-28 15:00:00-04:00,99996.51047543931,-3.489524560685198
2025-08-04 15:00:00-04:00,99997.6151259988,-2.3848740011970433
2025-08-05 15:00:00-04:00,99991.49989640192,-8.500103598077619
2025-08-06 15:00:00-04:00,99996.99681040192,-3.0031895980776806
2025-08-07 15:00:00-04:00,99993.08839916736,-6.911600832630803
2025-08-08 15:00:00-04:00,99994.57894014557,-5.421059854426391
2025-08-11 15:00:00-04:00,99991.72934105099,-8.27065894900738
2025-08-14 15:00:00-04:00,99991.13734624114,-8.86265375884546
2025-08-22 10:00:00-04:00,99996.66150424114,-3.3384957588454114
2025-08-25 15:00:00-04:00,99995.84327105059,-4.1567289494072615
2025-08-26 15:00:00-04:00,99997.8546799524,-2.1453200475876066
2025-09-02 15:00:00-04:00,99998.75867457347,-1.2413254265117486
2025-09-08 15:00:00-04:00,99997.49696572164,-2.503034278341311
2025-09-11 15:00:00-04:00,99998.10351908096,-1.8964809190130747
2025-09-12 15:00:00-04:00,99999.42919254267,-0.5708074573055457
2025-09-15 15:00:00-04:00,100000.45279020593,0.4527902059619826
2025-09-18 15:00:00-04:00,100000.25467601597,0.25467601599998924
2025-09-19 15:00:00-04:00,100001.63524198958,1.6352419896053514
2025-09-22 15:00:00-04:00,100004.45498407437,4.454984074388458
