time,portfolio_value,cumulative_pnl
2024-05-24 15:00:00-04:00,99888.99412094886,-111.0058790509737
2024-05-28 15:00:00-04:00,99876.15008010303,-123.84991989680451
2024-05-29 15:00:00-04:00,99872.31125891527,-127.68874108456707
2024-05-30 15:00:00-04:00,99893.0762172836,-106.92378271624071
2024-05-31 10:00:00-04:00,99914.54534496205,-85.45465503777638
2024-06-03 12:00:00-04:00,99935.10756295845,-64.8924370413757
2024-06-04 15:00:00-04:00,99919.72891052294,-80.27108947688858
2024-06-05 12:00:00-04:00,99940.89931052295,-59.10068947688847
2024-06-06 15:00:00-04:00,99934.78314002424,-65.21685997558848
2024-06-07 15:00:00-04:00,99933.42752956474,-66.57247043509672
2024-06-10 15:00:00-04:00,99950.55091157554,-49.449088424298765
2024-06-11 15:00:00-04:00,99918.94919712163,-81.05080287820796
2024-06-12 15:00:00-04:00,99918.44504253335,-81.55495746649022
2024-06-13 15:00:00-04:00,99923.26379076131,-76.73620923853586
2024-06-14 15:00:00-04:00,99929.7694973272,-70.23050267264895
2024-06-17 15:00:00-04:00,99894.66657192429,-105.33342807556838
2024-06-18 15:00:00-04:00,99891.01725178992,-108.98274820994142
2024-06-20 12:00:00-04:00,99911.1268169009,-88.87318309896365
2024-06-21 15:00:00-04:00,99908.01070345638,-91.98929654347467
2024-06-24 15:00:00-04:00,99878.51137480572,-121.48862519414448
2024-06-25 15:00:00-04:00,99899.01572880572,-100.9842711941444
2024-06-26 15:00:00-04:00,99903.69961551718,-96.3003844826867
2024-06-27 15:00:00-04:00,99902.39939451977,-97.60060548008724
2024-06-28 15:00:00-04:00,99869.8997968361,-130.1002031637504
2024-07-01 15:00:00-04:00,99846.3743329185,-153.62566708136686
2024-07-02 13:00:00-04:00,99867.55317891849,-132.44682108136678
2024-07-03 12:00:00-04:00,99886.13677693649,-113.86322306337021
2024-07-05 15:00:00-04:00,99900.62784812546,-99.37215187440799
2024-07-08 15:00:00-04:00,99904.55416757836,-95.44583242149875
2024-07-09 15:00:00-04:00,99893.95676711286,-106.0432328870057
2024-07-10 15:00:00-04:00,99910.52652247458,-89.47347752527799
2024-07-11 10:00:00-04:00,99930.71562971313,-69.2843702867256
2024-07-12 13:00:00-04:00,99951.69628571313,-48.30371428672565
2024-07-15 11:00:00-04:00,99972.94115771312,-27.05884228672566
2024-07-16 15:00:00-04:00,99969.79138863334,-30.20861136650965
2024-07-17 11:00:00-04:00,99991.40671052496,-8.593289474887822
2024-07-18 10:00:00-04:00,100012.52891551195,12.528915512114821
2024-07-19 15:00:00-04:00,99986.67452644017,-13.325473559670773
2024-07-22 15:00:00-04:00,99990.57981699565,-9.420183004181744
2024-07-23 15:00:00-04:00,99978.10604313003,-21.893956869808633
2024-07-24 11:00:00-04:00,99998.97604967272,-1.0239503271171202
2024-07-25 10:00:00-04:00,100019.63309784309,19.633097843248784
2024-07-26 15:00:00-04:00,100012.34364664933,12.343646649487438
2024-07-29 15:00:00-04:00,99990.1328792884,-9.867120711440153
2024-07-30 11:00:00-04:00,100011.44392865853,11.443928658685797
2024-07-31 14:00:00-04:00,100031.81031665852,31.810316658685814
2024-08-01 15:00:00-04:00,99940.01744811622,-59.98255188360567
2024-08-02 10:00:00-04:00,99960.3913417855,-39.60865821433953
2024-08-05 10:00:00-04:00,99981.87228578549,-18.127714214339473
2024-08-06 10:00:00-04:00,100003.1565657855,3.1565657856606
2024-08-07 15:00:00-04:00,99918.11801194746,-81.88198805237171
2024-08-08 15:00:00-04:00,99867.4900277411,-132.5099722587304
2024-08-09 15:00:00-04:00,99838.70505467012,-161.29494532971623
2024-08-12 15:00:00-04:00,99821.1354582858,-178.86454171403932
2024-08-13 12:00:00-04:00,99842.4789782858,-157.52102171403922
2024-08-14 15:00:00-04:00,99830.09930601226,-169.90069398758442
2024-08-15 15:00:00-04:00,99847.35941235338,-152.6405876464524
2024-08-16 15:00:00-04:00,99831.57806217943,-168.42193782041767
2024-08-19 15:00:00-04:00,99791.28654853176,-208.71345146808812
2024-08-20 15:00:00-04:00,99775.9652533612,-224.03474663865407
2024-08-21 15:00:00-04:00,99778.97237271573,-221.02762728412492
2024-08-22 11:00:00-04:00,99799.43142048617,-200.56857951367888
2024-08-23 12:00:00-04:00,99820.69208374553,-179.30791625433085
2024-08-26 10:00:00-04:00,99841.8611868369,-158.13881316294925
2024-08-27 11:00:00-04:00,99862.4503708369,-137.5496291629491
2024-08-28 11:00:00-04:00,99883.08842495408,-116.91157504577255
2024-08-29 15:00:00-04:00,99846.02959410266,-153.97040589720223
2024-08-30 15:00:00-04:00,99848.30569654457,-151.69430345529042
2024-09-03 10:00:00-04:00,99869.78024621464,-130.21975378522447
2024-09-04 11:00:00-04:00,99891.23538221464,-108.76461778522446
2024-09-05 15:00:00-04:00,99879.4611094132,-120.5388905866642
2024-09-06 10:00:00-04:00,99900.16287568395,-99.83712431591832
2024-09-09 15:00:00-04:00,99900.10464151319,-99.89535848668424
2024-09-10 15:00:00-04:00,99913.95895236621,-86.04104763365481
2024-09-11 10:00:00-04:00,99934.76884683532,-65.23115316454863
2024-09-12 15:00:00-04:00,99905.12540559356,-94.87459440630025
2024-09-13 15:00:00-04:00,99913.70999131321,-86.29000868664407
2024-09-16 15:00:00-04:00,99911.96163112124,-88.03836887860564
2024-09-17 12:00:00-04:00,99932.3829928409,-67.61700715894948
2024-09-18 15:00:00-04:00,99948.25222624141,-51.74777375842962
2024-09-19 15:00:00-04:00,99937.49883737198,-62.50116262785575
2024-09-20 15:00:00-04:00,99932.76715645217,-67.23284354767168
2024-09-23 15:00:00-04:00,99930.69180795227,-69.30819204757175
2024-09-24 15:00:00-04:00,99918.53293160355,-81.46706839630218
2024-09-25 15:00:00-04:00,99912.5692448593,-87.43075514055333
2024-09-26 10:00:00-04:00,99933.44205738879,-66.55794261105922
2024-09-27 14:00:00-04:00,99954.011631362,-45.98836863785381
2024-09-30 15:00:00-04:00,99962.99672303886,-37.00327696098906
2024-10-01 10:00:00-04:00,99984.24212627021,-15.757873729635243
2024-10-02 15:00:00-04:00,99970.13467274011,-29.86532725972932
2024-10-03 15:00:00-04:00,99964.42436366352,-35.57563633631401
2024-10-04 15:00:00-04:00,99943.16534714683,-56.83465285301056
2024-10-07 14:00:00-04:00,99964.6243907701,-35.375609229735325
2024-10-08 15:00:00-04:00,99986.2115787701,-13.78842122973537
2024-10-09 15:00:00-04:00,99958.92014437418,-41.07985562565608
2024-10-11 15:00:00-04:00,99970.88621501286,-29.113784986983923
2024-10-14 15:00:00-04:00,99963.07871461334,-36.92128538650395
2024-10-15 10:00:00-04:00,99984.57784229181,-15.422157708039567
2024-10-16 15:00:00-04:00,99967.04095763594,-32.95904236390842
2024-10-17 15:00:00-04:00,99975.49788611864,-24.50211388120495
2024-10-18 15:00:00-04:00,99976.01979694447,-23.98020305537006
2024-10-21 15:00:00-04:00,99979.53027797307,-20.46972202677592
2024-10-22 15:00:00-04:00,99990.06101911604,-9.938980883804332
2024-10-23 12:00:00-04:00,100010.94516766633,10.945167666485544
2024-10-24 15:00:00-04:00,100004.45420163954,4.454201639690916
2024-10-25 15:00:00-04:00,99982.61127650178,-17.388723498081458
2024-10-28 15:00:00-04:00,99989.89074370713,-10.109256292722534
2024-10-29 13:00:00-04:00,100011.00724170714,11.007241707277569
2024-10-30 15:00:00-04:00,100024.65356335441,24.653563354548247
2024-10-31 14:00:00-04:00,100046.22858319044,46.22858319058097
2024-11-01 15:00:00-04:00,100042.61096688651,42.61096688664178
2024-11-04 15:00:00-05:00,100035.21617822425,35.21617822437427
2024-11-05 15:00:00-05:00,100041.72828015067,41.72828015078916
2024-11-06 15:00:00-05:00,100011.03433193831,11.034331938431787
2024-11-07 15:00:00-05:00,100025.64101156879,25.641011568905782
2024-11-08 15:00:00-05:00,100028.48452328084,28.484523280963433
2024-11-11 15:00:00-05:00,100020.88945064257,20.88945064269118
2024-11-12 15:00:00-05:00,100012.69368206189,12.693682062007424
2024-11-13 15:00:00-05:00,100010.38144124605,10.38144124617087
2024-11-14 15:00:00-05:00,100021.63464815667,21.634648156788778
2024-11-15 11:00:00-05:00,100043.18762193392,43.18762193403333
2024-11-18 15:00:00-05:00,100027.71659473376,27.716594733873272
2024-11-19 12:00:00-05:00,100048.82742473377,48.82742473387327
2024-11-20 15:00:00-05:00,100028.28018405351,28.28018405360923
2024-11-21 10:00:00-05:00,100049.76514170598,49.76514170607863
2024-11-22 15:00:00-05:00,100047.94931525848,47.949315258568234
2024-11-25 12:00:00-05:00,100068.59254534845,68.5925453485503
2024-11-26 15:00:00-05:00,100070.48987965919,70.48987965928826
2024-11-27 11:00:00-05:00,100090.88982130286,90.88982130295956
2024-11-29 12:00:00-05:00,100099.988451628,99.98845162809461
2024-12-02 15:00:00-05:00,100108.71438721528,108.7143872153771
2024-12-03 15:00:00-05:00,100118.5170831481,118.5170831481906
2024-12-04 15:00:00-05:00,100102.52067847463,102.52067847472517
2024-12-05 15:00:00-05:00,100106.43346028066,106.43346028076394
2024-12-06 15:00:00-05:00,100112.53871888295,112.53871888304336
2024-12-09 15:00:00-05:00,100093.3480245746,93.34802457470518
2024-12-10 15:00:00-05:00,100074.38155384835,74.3815538484506
2024-12-11 15:00:00-05:00,100086.86122513689,86.861225136993
2024-12-12 15:00:00-05:00,100091.53509784915,91.53509784925058
2024-12-13 15:00:00-05:00,100080.13937919927,80.13937919938078
2024-12-16 14:00:00-05:00,100100.00599919927,100.0059991993808
2024-12-17 15:00:00-05:00,100098.63797597992,98.63797598002466
2024-12-18 15:00:00-05:00,100001.59032880935,1.5903288094588106
2024-12-19 15:00:00-05:00,100023.22240871338,23.222408713477936
2024-12-20 10:00:00-05:00,100043.84728871338,43.84728871347796
2024-12-23 15:00:00-05:00,100058.9862741235,58.986274123596026
2024-12-24 12:00:00-05:00,100076.31060904251,76.31060904261227
2024-12-26 15:00:00-05:00,100069.10382158321,69.10382158330411
2024-12-27 10:00:00-05:00,100089.29772483055,89.2977248306547
2024-12-30 15:00:00-05:00,100071.8712911317,71.87129113179451
2024-12-31 12:00:00-05:00,100093.08219426307,93.08219426316826
2025-01-02 15:00:00-05:00,100063.53914398352,63.53914398362416
2025-01-03 14:00:00-05:00,100084.60351198353,84.60351198362422
2025-01-06 15:00:00-05:00,100075.97704146404,75.97704146412812
2025-01-07 10:00:00-05:00,100096.19252675098,96.19252675107073
2025-01-08 12:00:00-05:00,100117.11305334966,117.11305334975096
2025-01-10 10:00:00-05:00,100137.20953843664,137.20953843673354
2025-01-13 15:00:00-05:00,100158.17866843664,158.17866843673363
2025-01-14 11:00:00-05:00,100179.7061361671,179.70613616718742
2025-01-15 15:00:00-05:00,100188.43975098652,188.43975098662355
2025-01-16 15:00:00-05:00,100205.33600570518,205.33600570527994
2025-01-17 15:00:00-05:00,100192.6993011293,192.69930112939517
2025-01-21 15:00:00-05:00,100181.21964987075,181.21964987084698
2025-01-22 15:00:00-05:00,100178.85295049942,178.85295049952123
2025-01-23 15:00:00-05:00,100197.38796737445,197.38796737454635
2025-01-24 15:00:00-05:00,100176.54227953243,176.5422795325146
2025-01-27 15:00:00-05:00,100164.76047748324,164.76047748332462
2025-01-28 15:00:00-05:00,100125.13161958283,125.1316195829047
2025-01-29 15:00:00-05:00,100123.05784292535,123.05784292543643
2025-01-30 15:00:00-05:00,100116.42065551723,116.42065551731824
2025-01-31 15:00:00-05:00,100079.96957390234,79.96957390244111
2025-02-04 15:00:00-05:00,100094.3308780655,94.33087806560846
2025-02-05 12:00:00-05:00,100115.7928780655,115.7928780656085
2025-02-06 15:00:00-05:00,100125.53642991114,125.53642991123948
2025-02-07 15:00:00-05:00,100083.80424830066,83.80424830076173
2025-02-10 15:00:00-05:00,100090.02872398352,90.02872398362521
2025-02-11 15:00:00-05:00,100090.97491538923,90.97491538934393
2025-02-12 14:00:00-05:00,100110.94097138924,110.94097138934396
2025-02-13 15:00:00-05:00,100131.59285538924,131.59285538934398
2025-02-14 15:00:00-05:00,100139.44935890214,139.44935890224147
2025-02-18 15:00:00-05:00,100133.99267246784,133.99267246792832
2025-02-19 15:00:00-05:00,100122.92666785316,122.92666785325144
2025-02-20 15:00:00-05:00,100104.27759239385,104.27759239394321
2025-02-21 12:00:00-05:00,100125.44028941845,125.44028941853828
2025-02-24 15:00:00-05:00,100146.86308893854,146.86308893863438
2025-02-25 10:00:00-05:00,100167.36505476937,167.36505476946817
2025-02-26 15:00:00-05:00,100152.46747623547,152.46747623557494
2025-02-27 14:00:00-05:00,100173.88441776317,173.88441776326937
2025-02-28 10:00:00-05:00,100195.56011376317,195.56011376326927
2025-03-03 13:00:00-05:00,100216.42442427707,216.42442427716665
2025-03-04 10:00:00-05:00,100236.9159821255,236.9159821255971
2025-03-05 15:00:00-05:00,100187.24253648343,187.2425364835256
2025-03-06 12:00:00-05:00,100207.8836426062,207.88364260630112
2025-03-07 15:00:00-05:00,100220.2316230621,220.23162306220985
2025-03-10 10:00:00-04:00,100240.70882090254,240.70882090264175
2025-03-11 14:00:00-04:00,100261.59192490253,261.59192490264184
2025-03-12 10:00:00-04:00,100282.86572422266,282.8657242227778
2025-03-13 13:00:00-04:00,100304.52781027344,304.5278102735677
2025-03-14 11:00:00-04:00,100325.45974627344,325.4597462735677
2025-03-17 14:00:00-04:00,100347.15555427344,347.1555542735678
2025-03-18 15:00:00-04:00,100342.29303243541,342.29303243553557
2025-03-19 14:00:00-04:00,100363.3993684354,363.39936843553556
2025-03-20 10:00:00-04:00,100384.87543243541,384.8754324355356
2025-03-21 12:00:00-04:00,100405.67482443541,405.67482443553564
2025-03-24 15:00:00-04:00,100412.77961410547,412.77961410560147
2025-03-25 15:00:00-04:00,100422.8779844774,422.87798447752704
2025-03-26 12:00:00-04:00,100444.12363372755,444.1236337276771
2025-03-27 15:00:00-04:00,100432.34762110007,432.3476211002027
2025-03-28 10:00:00-04:00,100453.47492415145,453.47492415159235
2025-03-31 15:00:00-04:00,100394.57406706687,394.57406706700937
2025-04-01 11:00:00-04:00,100415.46155906687,415.4615590670093
2025-04-02 11:00:00-04:00,100436.77894706686,436.7789470670093
2025-04-03 15:00:00-04:00,100385.64670727562,385.6467072757676
2025-04-04 15:00:00-04:00,100274.60957777592,274.6095777760675
2025-04-07 10:00:00-04:00,100295.73992777593,295.7399277760674
2025-04-08 15:00:00-04:00,100145.23296047059,145.2329604707285
2025-04-09 10:00:00-04:00,100166.11454447059,166.11454447072865
2025-04-10 11:00:00-04:00,100187.70959847179,187.7095984719284
2025-04-11 12:00:00-04:00,100208.91548247178,208.91548247192856
2025-04-14 11:00:00-04:00,100229.62191080612,229.62191080626175
2025-04-15 15:00:00-04:00,100212.90039063136,212.90039063149666
2025-04-16 13:00:00-04:00,100233.92319358277,233.92319358290652
2025-04-17 10:00:00-04:00,100254.70794009746,254.70794009760363
2025-04-21 11:00:00-04:00,100275.73733909766,275.73733909780367
2025-04-22 12:00:00-04:00,100296.69647509766,296.69647509780367
2025-04-23 15:00:00-04:00,100255.90391354598,255.90391354611398
2025-04-24 11:00:00-04:00,100277.54751354597,277.5475135461141
2025-04-25 15:00:00-04:00,100235.53642482251,235.53642482265892
2025-04-28 11:00:00-04:00,100256.28315521243,256.28315521258105
2025-04-29 13:00:00-04:00,100277.15149121243,277.1514912125811
2025-04-30 15:00:00-04:00,100193.91150355435,193.9115035545127
2025-05-01 15:00:00-04:00,100192.16560811624,192.16560811640036
2025-05-02 15:00:00-04:00,100174.93471986789,174.93471986805002
2025-05-05 15:00:00-04:00,100175.89801356515,175.89801356531063
2025-05-06 15:00:00-04:00,100158.00561945398,158.00561945413284
2025-05-07 15:00:00-04:00,100159.82574648497,159.8257464851266
2025-05-08 15:00:00-04:00,100150.7554703386,150.75547033875594
2025-05-09 15:00:00-04:00,100133.41454809105,133.41454809120557
2025-05-12 15:00:00-04:00,100111.72215690328,111.7221569034431
2025-05-13 11:00:00-04:00,100132.27166490328,132.27166490344314
2025-05-14 15:00:00-04:00,100140.4193683026,140.41936830276347
2025-05-15 15:00:00-04:00,100123.50732317563,123.50732317578907
2025-05-16 15:00:00-04:00,100114.2888668437,114.2888668438556
2025-05-19 13:00:00-04:00,100135.5128668437,135.51286684385553
2025-05-20 15:00:00-04:00,100128.39735025981,128.3973502599723
2025-05-21 11:00:00-04:00,100149.67628625981,149.67628625997224
2025-05-22 15:00:00-04:00,100135.43121248897,135.43121248912627
2025-05-23 13:00:00-04:00,100156.68336248897,156.68336248912632
2025-05-27 12:00:00-04:00,100177.69677448897,177.69677448912637
2025-05-28 15:00:00-04:00,100190.60212621863,190.60212621878037
2025-05-29 11:00:00-04:00,100212.27481023382,212.2748102339774
2025-05-30 12:00:00-04:00,100233.16618081571,233.16618081586103
2025-06-02 13:00:00-04:00,100254.22232081571,254.22232081586122
2025-06-03 13:00:00-04:00,100274.55946881571,274.5594688158613
2025-06-04 15:00:00-04:00,100274.82553922043,274.82553922058037
2025-06-05 15:00:00-04:00,100295.53681345358,295.53681345373377
2025-06-06 15:00:00-04:00,100288.38973802466,288.3897380248195
2025-06-09 15:00:00-04:00,100283.58307860095,283.5830786011044
2025-06-10 15:00:00-04:00,100297.10062212344,297.1006221235998
2025-06-11 14:00:00-04:00,100318.56857574472,318.5685757448757
2025-06-12 15:00:00-04:00,100328.31702910084,328.31702910100455
2025-06-13 15:00:00-04:00,100317.66663493367,317.666634933838
2025-06-16 15:00:00-04:00,100319.8731643314,319.8731643315586
2025-06-17 15:00:00-04:00,100300.24712854894,300.24712854911513
2025-06-18 15:00:00-04:00,100292.19366674051,292.1936667406767
2025-06-20 10:00:00-04:00,100313.0919853168,313.09198531696137
2025-06-23 15:00:00-04:00,100333.7323713168,333.73237131696123
2025-06-24 15:00:00-04:00,100348.14922992588,348.14922992603965
2025-06-25 15:00:00-04:00,100339.73097958876,339.7309795889072
2025-06-26 15:00:00-04:00,100323.50713765474,323.507137654894
2025-06-27 15:00:00-04:00,100320.71571274773,320.71571274787533
2025-06-30 15:00:00-04:00,100312.27912824383,312.2791282439761
2025-07-01 15:00:00-04:00,100295.44782304407,295.4478230442162
2025-07-02 15:00:00-04:00,100312.69541463615,312.69541463629776
2025-07-03 12:00:00-04:00,100319.03360794949,319.03360794963504
2025-07-07 15:00:00-04:00,100310.85716843579,310.85716843593775
2025-07-08 15:00:00-04:00,100309.37895223423,309.3789522343781
2025-07-09 15:00:00-04:00,100305.04523152557,305.0452315257198
2025-07-10 15:00:00-04:00,100298.1853163858,298.18531638594783
2025-07-11 15:00:00-04:00,100296.38672121524,296.3867212153819
2025-07-14 15:00:00-04:00,100280.26384918645,280.26384918658766
2025-07-15 15:00:00-04:00,100290.1185669177,290.11856691784135
2025-07-16 15:00:00-04:00,100276.65675983512,276.6567598352579
2025-07-17 15:00:00-04:00,100289.14624214267,289.1462421427964
2025-07-18 15:00:00-04:00,100292.943678481,292.94367848112864
2025-07-21 15:00:00-04:00,100289.03526325044,289.03526325057487
2025-07-22 15:00:00-04:00,100278.75573500368,278.75573500382427
2025-07-23 15:00:00-04:00,100259.1230168889,259.1230168890472
2025-07-24 15:00:00-04:00,100257.74422774633,257.7442277464758
2025-07-25 15:00:00-04:00,100260.5435908721,260.54359087225066
2025-07-28 15:00:00-04:00,100256.4078283718,256.40782837195076
2025-07-29 15:00:00-04:00,100272.9512743642,272.95127436435234
2025-07-30 15:00:00-04:00,100272.33669981551,272.33669981566214
2025-07-31 11:00:00-04:00,100292.25567654017,292.25567654031715
2025-08-01 15:00:00-04:00,100291.49784431461,291.4978443147621
2025-08-04 15:00:00-04:00,100297.60429079812,297.6042907982655
2025-08-05 15:00:00-04:00,100266.64150646339,266.6415064635325
2025-08-06 12:00:00-04:00,100287.2478284634,287.24782846353264
2025-08-07 15:00:00-04:00,100269.48540435622,269.48540435635414
2025-08-08 15:00:00-04:00,100277.11838121685,277.118381216982
2025-08-11 15:00:00-04:00,100264.25069773354,264.2506977336788
2025-08-12 15:00:00-04:00,100231.57829432623,231.57829432636026
2025-08-13 15:00:00-04:00,100239.79715261057,239.7971526107035
2025-08-14 15:00:00-04:00,100237.618450443,237.61845044313705
2025-08-15 15:00:00-04:00,100237.64546774754,237.64546774767604
2025-08-18 15:00:00-04:00,100231.47408476814,231.47408476827195
2025-08-19 12:00:00-04:00,100251.3821614728,251.382161472931
2025-08-20 15:00:00-04:00,100231.86021328323,231.860213283369
2025-08-21 15:00:00-04:00,100227.63048717726,227.63048717739008
2025-08-22 10:00:00-04:00,100248.39267917725,248.39267917739016
2025-08-25 15:00:00-04:00,100244.58795058017,244.58795058030955
2025-08-26 15:00:00-04:00,100255.4114404538,255.41144045393492
2025-08-27 15:00:00-04:00,100244.23303807668,244.23303807681015
2025-08-28 15:00:00-04:00,100224.46913607788,224.46913607801002
2025-08-29 15:00:00-04:00,100230.56502361718,230.56502361730222
2025-09-02 15:00:00-04:00,100235.57287793791,235.57287793803812
2025-09-03 15:00:00-04:00,100227.04265879534,227.0426587954667
2025-09-04 15:00:00-04:00,100202.77480610149,202.7748061016054
2025-09-05 10:00:00-04:00,100223.09926357,223.09926357011187
2025-09-08 15:00:00-04:00,100217.62582081054,217.62582081066384
2025-09-09 15:00:00-04:00,100210.95153811108,210.95153811120375
2025-09-10 15:00:00-04:00,100216.77423596352,216.77423596363337
2025-09-11 15:00:00-04:00,100212.1927740239,212.19277402402145
2025-09-12 15:00:00-04:00,100219.10721272416,219.10721272428142
2025-09-15 15:00:00-04:00,100224.81157240823,224.81157240834463
2025-09-16 15:00:00-04:00,100225.5156120243,225.51561202442164
2025-09-17 14:00:00-04:00,100246.84941134445,246.84941134455767
2025-09-18 15:00:00-04:00,100246.57591969358,246.57591969368784
2025-09-19 15:00:00-04:00,100253.67670476258,253.67670476267398
2025-09-22 15:00:00-04:00,100267.34246846504,267.3424684651335
2025-09-23 15:00:00-04:00,100279.66062590115,279.66062590124636
2025-09-24 12:00:00-04:00,100299.65958075417,299.6595807542758
2025-09-25 12:00:00-04:00,100277.46375989834,277.463759898447
