,time,equity,drawdown
224,2023-08-18 15:00:00-04:00,17.33047999999991,-45.716600000000085
225,2023-08-21 15:00:00-04:00,19.14047999999991,-43.90660000000008
226,2023-08-22 15:00:00-04:00,20.160479999999893,-42.8866000000001
227,2023-08-23 15:00:00-04:00,22.710479999999905,-40.33660000000009
228,2023-08-24 15:00:00-04:00,30.849159999999927,-32.19792000000007
229,2023-08-25 15:00:00-04:00,31.61915999999991,-31.427920000000086
230,2023-08-28 15:00:00-04:00,30.67915999999991,-32.36792000000008
231,2023-08-29 15:00:00-04:00,36.88915999999995,-26.157920000000047
232,2023-08-30 15:00:00-04:00,37.76915999999994,-25.27792000000005
233,2023-08-31 15:00:00-04:00,36.90915999999993,-26.137920000000065
234,2023-09-01 15:00:00-04:00,37.8191599999999,-25.227920000000097
235,2023-09-05 15:00:00-04:00,36.049159999999915,-26.99792000000008
236,2023-09-06 15:00:00-04:00,38.15915999999993,-24.887920000000065
237,2023-09-07 15:00:00-04:00,36.129159999999956,-26.917920000000038
238,2023-09-08 15:00:00-04:00,35.22915999999998,-27.817920000000015
239,2023-09-11 15:00:00-04:00,32.55916000000002,-30.487919999999974
240,2023-09-12 15:00:00-04:00,28.879160000000013,-34.16791999999998
241,2023-09-13 15:00:00-04:00,29.00916000000001,-34.037919999999986
242,2023-09-14 15:00:00-04:00,26.81916000000001,-36.22791999999998
243,2023-09-15 15:00:00-04:00,29.76916,-33.277919999999995
244,2023-09-18 15:00:00-04:00,29.879160000000013,-33.16791999999998
245,2023-09-19 15:00:00-04:00,28.119160000000022,-34.92791999999997
246,2023-09-20 15:00:00-04:00,34.34915999999998,-28.69792000000001
247,2023-09-21 15:00:00-04:00,36.09915999999998,-26.94792000000001
248,2023-09-22 15:00:00-04:00,34.119159999999965,-28.92792000000003
249,2023-09-25 15:00:00-04:00,35.589159999999936,-27.45792000000006
250,2023-09-26 15:00:00-04:00,37.11915999999991,-25.927920000000086
251,2023-09-27 15:00:00-04:00,36.63915999999989,-26.407920000000104
252,2023-09-28 15:00:00-04:00,39.38915999999989,-23.657920000000104
253,2023-09-29 15:00:00-04:00,35.439159999999845,-27.60792000000015
254,2023-10-02 15:00:00-04:00,37.08915999999988,-25.957920000000115
255,2023-10-03 15:00:00-04:00,31.539159999999868,-31.507920000000126
256,2023-10-04 15:00:00-04:00,34.34915999999987,-28.697920000000124
257,2023-10-05 15:00:00-04:00,33.699159999999836,-29.34792000000016
258,2023-10-06 13:00:00-04:00,41.536879999999826,-21.510200000000168
259,2023-10-09 15:00:00-04:00,44.79687999999982,-18.250200000000177
260,2023-10-10 15:00:00-04:00,45.466879999999776,-17.580200000000218
261,2023-10-11 15:00:00-04:00,46.61687999999975,-16.43020000000024
262,2023-10-12 15:00:00-04:00,48.346879999999715,-14.70020000000028
263,2023-10-13 15:00:00-04:00,42.99687999999969,-20.050200000000302
264,2023-10-16 15:00:00-04:00,44.606879999999705,-18.44020000000029
265,2023-10-17 15:00:00-04:00,40.72687999999971,-22.320200000000284
266,2023-10-18 15:00:00-04:00,37.316879999999685,-25.73020000000031
267,2023-10-19 15:00:00-04:00,41.46687999999972,-21.580200000000275
268,2023-10-20 15:00:00-04:00,45.7368799999997,-17.310200000000293
269,2023-10-23 15:00:00-04:00,47.346879999999715,-15.70020000000028
270,2023-10-24 15:00:00-04:00,47.886879999999735,-15.160200000000259
271,2023-10-25 15:00:00-04:00,52.116879999999696,-10.930200000000298
272,2023-10-26 15:00:00-04:00,55.44687999999974,-7.600200000000257
273,2023-10-27 15:00:00-04:00,53.966879999999776,-9.080200000000218
274,2023-10-30 15:00:00-04:00,53.226879999999824,-9.82020000000017
275,2023-10-31 15:00:00-04:00,49.65687999999983,-13.390200000000164
276,2023-11-01 15:00:00-04:00,54.3768799999998,-8.670200000000193
277,2023-11-02 15:00:00-04:00,52.36687999999981,-10.680200000000184
278,2023-11-03 15:00:00-04:00,53.55687999999981,-9.490200000000186
279,2023-11-06 15:00:00-05:00,53.976879999999824,-9.07020000000017
280,2023-11-07 15:00:00-05:00,55.83687999999984,-7.210200000000157
281,2023-11-08 15:00:00-05:00,55.70687999999984,-7.340200000000152
282,2023-11-09 15:00:00-05:00,51.71687999999983,-11.330200000000161
283,2023-11-10 15:00:00-05:00,57.066879999999855,-5.9802000000001385
284,2023-11-13 15:00:00-05:00,55.62687999999986,-7.420200000000136
285,2023-11-14 15:00:00-05:00,56.066879999999855,-6.9802000000001385
286,2023-11-15 15:00:00-05:00,56.766879999999844,-6.28020000000015
287,2023-11-16 15:00:00-05:00,56.9568799999999,-6.090200000000095
288,2023-11-17 15:00:00-05:00,57.546879999999874,-5.50020000000012
289,2023-11-20 15:00:00-05:00,59.8268799999999,-3.2202000000000908
290,2023-11-21 15:00:00-05:00,59.7668799999999,-3.280200000000093
291,2023-11-22 15:00:00-05:00,60.23687999999987,-2.8102000000001226
292,2023-11-24 12:00:00-05:00,60.356879999999876,-2.690200000000118
293,2023-11-27 15:00:00-05:00,60.296879999999874,-2.7502000000001203
294,2023-11-28 15:00:00-05:00,58.31687999999991,-4.730200000000082
295,2023-11-29 15:00:00-05:00,54.24687999999992,-8.800200000000075
296,2023-11-30 15:00:00-05:00,54.166879999999935,-8.880200000000059
297,2023-12-01 15:00:00-05:00,51.44687999999991,-11.600200000000086
298,2023-12-04 15:00:00-05:00,50.71687999999995,-12.330200000000048
299,2023-12-05 15:00:00-05:00,52.11687999999998,-10.930200000000013
300,2023-12-06 15:00:00-05:00,55.37687999999997,-7.6702000000000226
301,2023-12-07 15:00:00-05:00,52.246879999999976,-10.800200000000018
302,2023-12-08 15:00:00-05:00,54.72687999999994,-8.320200000000057
303,2023-12-11 15:00:00-05:00,56.52687999999989,-6.520200000000102
304,2023-12-12 15:00:00-05:00,59.16687999999988,-3.880200000000116
305,2023-12-13 15:00:00-05:00,63.24687999999986,0.0
306,2023-12-14 15:00:00-05:00,61.02687999999989,-2.2199999999999704
307,2023-12-15 15:00:00-05:00,61.00687999999991,-2.2399999999999523
308,2023-12-18 15:00:00-05:00,62.406879999999944,-0.8399999999999181
309,2023-12-19 15:00:00-05:00,63.38687999999996,0.0
310,2023-12-20 15:00:00-05:00,57.21688,-6.169999999999959
311,2023-12-21 15:00:00-05:00,55.75687999999997,-7.6299999999999955
312,2023-12-22 15:00:00-05:00,54.656879999999944,-8.730000000000018
313,2023-12-26 15:00:00-05:00,55.55687999999992,-7.830000000000041
314,2023-12-27 15:00:00-05:00,55.55687999999992,-7.830000000000041
315,2023-12-28 15:00:00-05:00,56.43687999999992,-6.9500000000000455
316,2023-12-29 15:00:00-05:00,54.5168799999999,-8.870000000000061
317,2024-01-02 15:00:00-05:00,55.52687999999989,-7.8600000000000705
318,2024-01-03 15:00:00-05:00,53.796879999999874,-9.590000000000089
319,2024-01-04 15:00:00-05:00,53.396879999999896,-9.990000000000066
320,2024-01-05 15:00:00-05:00,53.15687999999989,-10.230000000000075
321,2024-01-08 15:00:00-05:00,57.346879999999885,-6.040000000000077
322,2024-01-09 15:00:00-05:00,60.346879999999885,-3.0400000000000773
323,2024-01-10 15:00:00-05:00,57.85687999999993,-5.53000000000003
324,2024-01-11 15:00:00-05:00,57.71687999999995,-5.670000000000016
325,2024-01-12 15:00:00-05:00,58.06687999999997,-5.319999999999993
326,2024-01-16 15:00:00-05:00,56.79687999999999,-6.589999999999975
327,2024-01-17 15:00:00-05:00,52.95688000000001,-10.42999999999995
328,2024-01-18 15:00:00-05:00,54.90688,-8.479999999999961
329,2024-01-19 15:00:00-05:00,60.41687999999999,-2.9699999999999704
330,2024-01-22 15:00:00-05:00,58.44688000000002,-4.939999999999941
331,2024-01-23 15:00:00-05:00,57.16687999999999,-6.21999999999997
332,2024-01-24 15:00:00-05:00,58.276880000000006,-5.109999999999957
333,2024-01-25 15:00:00-05:00,59.026880000000006,-4.359999999999957
334,2024-01-26 15:00:00-05:00,59.516880000000015,-3.8699999999999477
335,2024-01-29 15:00:00-05:00,63.13688000000002,-0.24999999999994316
336,2024-01-30 15:00:00-05:00,61.04687999999999,-2.339999999999975
337,2024-01-31 15:00:00-05:00,64.30687999999998,0.0
338,2024-02-01 15:00:00-05:00,60.96688,-3.339999999999975
339,2024-02-02 15:00:00-05:00,64.27688,-0.029999999999972715
340,2024-02-05 15:00:00-05:00,64.49688000000003,0.0
341,2024-02-06 15:00:00-05:00,64.34688000000006,-0.14999999999997726
342,2024-02-07 15:00:00-05:00,62.076880000000074,-2.419999999999959
343,2024-02-08 15:00:00-05:00,62.40688000000006,-2.089999999999975
344,2024-02-09 15:00:00-05:00,64.77688000000006,0.0
345,2024-02-12 15:00:00-05:00,62.90688000000006,-1.8700000000000045
346,2024-02-13 15:00:00-05:00,63.02688000000006,-1.75
347,2024-02-14 15:00:00-05:00,64.9868800000001,0.0
348,2024-02-15 15:00:00-05:00,62.62688000000014,-2.359999999999957
349,2024-02-16 15:00:00-05:00,63.30688000000015,-1.67999999999995
350,2024-02-20 15:00:00-05:00,62.13688000000019,-2.849999999999909
351,2024-02-21 15:00:00-05:00,60.57688000000019,-4.409999999999911
352,2024-02-22 15:00:00-05:00,63.60688000000016,-1.3799999999999386
353,2024-02-23 15:00:00-05:00,65.88688000000013,0.0
354,2024-02-26 15:00:00-05:00,66.04688000000016,0.0
355,2024-02-27 15:00:00-05:00,65.39688000000018,-0.6499999999999773
356,2024-02-28 15:00:00-05:00,64.88688000000019,-1.1599999999999682
357,2024-02-29 15:00:00-05:00,65.21688000000017,-0.8299999999999841
358,2024-03-01 15:00:00-05:00,70.11688000000021,0.0
359,2024-03-04 15:00:00-05:00,71.02688000000018,0.0
360,2024-03-05 15:00:00-05:00,73.69688000000019,0.0
361,2024-03-06 15:00:00-05:00,73.77688000000018,0.0
362,2024-03-07 15:00:00-05:00,76.63688000000019,0.0
363,2024-03-08 15:00:00-05:00,68.17688000000021,-8.45999999999998
364,2024-03-11 15:00:00-04:00,66.4968800000002,-10.139999999999986
365,2024-03-12 15:00:00-04:00,62.14688000000018,-14.490000000000009
366,2024-03-13 15:00:00-04:00,62.436880000000144,-14.200000000000045
367,2024-03-14 15:00:00-04:00,61.486880000000156,-15.150000000000034
368,2024-03-15 15:00:00-04:00,62.476880000000165,-14.160000000000025
369,2024-03-18 15:00:00-04:00,61.1268800000002,-15.509999999999991
370,2024-03-19 15:00:00-04:00,56.796880000000215,-19.839999999999975
371,2024-03-20 15:00:00-04:00,51.39688000000024,-25.239999999999952
372,2024-03-21 15:00:00-04:00,53.52688000000029,-23.1099999999999
373,2024-03-22 15:00:00-04:00,52.52688000000029,-24.1099999999999
374,2024-03-25 15:00:00-04:00,53.186880000000315,-23.449999999999875
375,2024-03-26 15:00:00-04:00,49.726880000000335,-26.909999999999854
376,2024-03-27 15:00:00-04:00,48.41688000000033,-28.219999999999857
377,2024-03-28 15:00:00-04:00,47.35688000000033,-29.27999999999986
378,2024-04-01 15:00:00-04:00,45.33688000000035,-31.29999999999984
379,2024-04-02 15:00:00-04:00,43.496880000000374,-33.139999999999816
380,2024-04-03 15:00:00-04:00,45.9068800000004,-30.72999999999979
381,2024-04-04 15:00:00-04:00,55.713820000000396,-20.923059999999793
382,2024-04-05 15:00:00-04:00,57.75382000000036,-18.88305999999983
383,2024-04-08 15:00:00-04:00,57.893820000000346,-18.743059999999844
384,2024-04-09 15:00:00-04:00,57.423820000000376,-19.213059999999814
385,2024-04-10 15:00:00-04:00,57.73382000000032,-18.90305999999987
386,2024-04-11 15:00:00-04:00,52.393820000000346,-24.243059999999844
387,2024-04-12 15:00:00-04:00,48.583820000000344,-28.053059999999846
388,2024-04-15 13:00:00-04:00,58.29330000000033,-18.34357999999986
389,2024-04-16 15:00:00-04:00,57.78330000000028,-18.85357999999991
390,2024-04-17 15:00:00-04:00,63.50330000000025,-13.133579999999938
391,2024-04-18 15:00:00-04:00,65.11330000000027,-11.523579999999924
