entry_time,exit_time,symbol,signal,shares,entry_price,exit_price,gross_pnl,transaction_costs,net_pnl,portfolio_value,return_pct,cumulative_pnl
2023-04-06 09:30:00-04:00,2023-04-06 15:00:00-04:00,TQQQ,SELL,38,26.294741051789643,27.445488,-43.728384031993606,0.38,-44.10838403199361,100116.51549304451,-4.414369192395438,116.51549304459584
2023-04-10 09:30:00-04:00,2023-04-10 15:00:00-04:00,TQQQ,SELL,38,26.294741051789643,27.385475999999997,-41.447928031993456,0.38,-41.82792803199346,100074.68756501251,-4.186141046387818,74.68756501260239
2023-04-11 09:30:00-04:00,2023-04-11 15:00:00-04:00,TQQQ,SELL,37,27.034593081383722,26.835365999999997,7.37140201119783,0.37,7.00140201119783,100081.68896702371,0.6999442559171667,81.68896702380022
2023-04-12 09:30:00-04:00,2023-04-12 15:00:00-04:00,TQQQ,SELL,37,26.774645070985805,26.19084,21.60078762647474,0.37,21.23078762647474,100102.91975465018,2.143091232262886,102.91975465027495
2023-04-13 09:30:00-04:00,2023-04-13 13:00:00-04:00,TQQQ,BUY,37,26.775354,27.358940000000004,21.592682000000146,0.37,21.222682000000145,100124.14243665019,2.142216308325948,124.1424366502751
2023-04-14 09:30:00-04:00,2023-04-14 15:00:00-04:00,TQQQ,BUY,36,27.80556,27.464507098580285,-12.277904451109748,0.36,-12.637904451109748,100111.50453219908,-1.262527715391149,111.50453219916535
2023-04-17 09:30:00-04:00,2023-04-17 15:00:00-04:00,TQQQ,SELL,36,27.324535092981403,27.505499999999998,-6.514736652669413,0.36,-6.874736652669413,100104.62979554641,-0.6988770581778212,104.62979554649594
2023-04-18 09:30:00-04:00,2023-04-18 14:00:00-04:00,TQQQ,SELL,35,27.884423115376926,27.276419999999998,21.280109038192467,0.35000000000000003,20.930109038192466,100125.5599045846,2.14457768375763,125.55990458468841
2023-04-19 09:30:00-04:00,2023-04-19 12:00:00-04:00,TQQQ,BUY,37,26.935385999999998,27.52246,21.721738000000045,0.37,21.351738000000044,100146.9116425846,2.142438203781454,146.91164258468845
2023-04-20 09:30:00-04:00,2023-04-20 15:00:00-04:00,TQQQ,BUY,37,27.065412,26.814637072585484,-9.278672314337047,0.37,-9.648672314337047,100137.26297027027,-0.9634988280042247,137.26297027035142
2023-04-21 09:30:00-04:00,2023-04-21 15:00:00-04:00,TQQQ,SELL,38,26.3247350529894,26.895378,-21.684431986402835,0.38,-22.064431986402834,100115.19853828386,-2.2056934128370798,115.19853828394858
2023-04-24 09:30:00-04:00,2023-04-24 15:00:00-04:00,TQQQ,BUY,37,26.965392,26.69466106778644,-10.017044491901721,0.37,-10.38704449190172,100104.81149379196,-1.0410786248297819,104.81149379204686
2023-04-25 09:30:00-04:00,2023-04-25 13:00:00-04:00,TQQQ,SELL,38,26.224755048990204,25.65294,21.728971861627713,0.38,21.348971861627714,100126.1604656536,2.142308089973317,126.16046565367458
2023-04-26 09:30:00-04:00,2023-04-26 15:00:00-04:00,TQQQ,BUY,38,26.095218,25.61487702459508,-18.252957065386873,0.38,-18.632957065386872,100107.5275085882,-1.879045330853023,107.5275085882877
2023-04-27 09:30:00-04:00,2023-04-27 15:00:00-04:00,TQQQ,SELL,37,26.454709058188364,27.715542,-46.650818847030514,0.37,-47.02081884703051,100060.50668974117,-4.803806154195002,60.50668974125719
2023-04-28 09:30:00-04:00,2023-04-28 15:00:00-04:00,TQQQ,SELL,36,27.564487102579484,28.275654,-25.602008307138547,0.36,-25.962008307138547,100034.54468143404,-2.6162899194776905,34.544681434118644
2023-05-01 09:30:00-04:00,2023-05-01 15:00:00-04:00,TQQQ,BUY,35,28.215642,28.154369126174768,-2.1445505838831025,0.35000000000000003,-2.4945505838831026,100032.05013085016,-0.2526005746218055,32.05013085023554
2023-05-02 09:30:00-04:00,2023-05-02 10:00:00-04:00,TQQQ,SELL,35,28.054389122175564,27.44268,21.409819276144777,0.35000000000000003,21.059819276144776,100053.1099501263,2.144794953670706,53.10995012638031
2023-05-03 09:30:00-04:00,2023-05-03 15:00:00-04:00,TQQQ,BUY,36,27.715542,26.874625074985,-30.273009300539925,0.36,-30.633009300539925,100022.47694082576,-3.070179630674363,22.476940825840387
2023-05-04 09:30:00-04:00,2023-05-04 15:00:00-04:00,TQQQ,SELL,37,26.524695060987803,26.575314,-1.872900743451254,0.37,-2.242900743451254,100020.2340400823,-0.22853774142479644,20.234040082389132
2023-05-05 09:30:00-04:00,2023-05-05 13:00:00-04:00,TQQQ,BUY,36,27.435485999999997,28.033459999999998,21.527064000000024,0.36,21.167064000000025,100041.4011040823,2.1431149424508127,41.40110408238915
2023-05-08 09:30:00-04:00,2023-05-08 15:00:00-04:00,TQQQ,SELL,35,27.904419116176765,28.445688,-18.944410933813245,0.35000000000000003,-19.294410933813246,100022.10669314848,-1.9755612239340747,22.106693148575907
2023-05-09 09:30:00-04:00,2023-05-09 15:00:00-04:00,TQQQ,BUY,35,28.175634000000002,27.874425114977004,-10.542310975804927,0.35000000000000003,-10.892310975804927,100011.21438217268,-1.104531969087183,11.21438217277098
2023-05-10 09:30:00-04:00,2023-05-10 15:00:00-04:00,TQQQ,BUY,34,28.595717999999998,28.774245150969808,6.0699231329735355,0.34,5.729923132973536,100016.94430530565,0.5893440093716475,16.944305305744514
2023-05-11 09:30:00-04:00,2023-05-11 15:00:00-04:00,TQQQ,SELL,34,28.634273145370926,29.045807999999997,-13.992185057388419,0.34,-14.332185057388418,100002.61212024826,-1.4721339441340675,2.6121202483560957
2023-05-12 09:30:00-04:00,2023-05-12 12:00:00-04:00,TQQQ,SELL,34,29.034193161367725,28.401119999999995,21.5244874865028,0.34,21.1844874865028,100023.79660773477,2.1459978512396796,23.796607734858895
2023-05-15 09:30:00-04:00,2023-05-15 15:00:00-04:00,TQQQ,SELL,34,28.584283143371326,29.20584,-21.132933125374848,0.34,-21.472933125374848,100002.32367460939,-2.209454942287505,2.3236746094840477
2023-05-16 09:30:00-04:00,2023-05-16 15:00:00-04:00,TQQQ,BUY,34,29.295858,29.264147170565888,-1.0781682007597766,0.34,-1.4181682007597767,100000.90550640863,-0.1423779069181421,0.905506408724271
2023-05-17 09:30:00-04:00,2023-05-17 15:00:00-04:00,TQQQ,SELL,34,29.25414917016597,30.346068,-37.12524021435698,0.34,-37.46524021435698,99963.44026619427,-3.7667095475051116,-36.55973380563271
2023-05-18 09:30:00-04:00,2023-05-18 11:00:00-04:00,TQQQ,BUY,32,30.796158,31.46738,21.479104000000007,0.32,21.159104000000006,99984.59937019428,2.1470925042013365,-15.400629805632704
2023-05-19 09:30:00-04:00,2023-05-19 15:00:00-04:00,TQQQ,SELL,31,32.00359928014397,31.746347999999998,7.974789684463246,0.31,7.664789684463247,99992.26415987874,0.7725733533270993,-7.735840121169457
2023-05-22 09:30:00-04:00,2023-05-22 15:00:00-04:00,TQQQ,BUY,31,32.246448,32.063587282543494,-5.6686822411517,0.31,-5.9786822411516996,99986.28547763759,-0.5980836011969642,-13.714522362321157
2023-05-23 09:30:00-04:00,2023-05-23 15:00:00-04:00,TQQQ,BUY,31,31.796357999999998,30.81383723255349,-30.45814379084178,0.31,-30.76814379084178,99955.51733384674,-3.12149198800224,-44.48266615316294
2023-05-24 09:30:00-04:00,2023-05-24 15:00:00-04:00,TQQQ,BUY,32,30.296058,30.33393321335733,1.2120068274346067,0.32,0.8920068274346067,99956.40934067417,0.09200937414805405,-43.59065932572833
2023-05-25 09:30:00-04:00,2023-05-25 15:00:00-04:00,TQQQ,SELL,31,31.843631273745252,32.536506,-21.47911651389726,0.31,-21.78911651389726,99934.62022416027,-2.207269391522767,-65.3797758396256
2023-05-26 09:30:00-04:00,2023-05-26 10:00:00-04:00,TQQQ,BUY,29,33.496698,34.226780000000005,21.172378000000087,0.29,20.882378000000088,99955.50260216027,2.1497103983204644,-44.497397839625506
2023-05-30 09:30:00-04:00,2023-05-30 15:00:00-04:00,TQQQ,SELL,27,35.80283943211358,35.467092,9.065180667066613,0.27,8.795180667066614,99964.29778282733,0.9098368656799802,-35.70221717255889
2023-05-31 09:30:00-04:00,2023-05-31 15:00:00-04:00,TQQQ,BUY,28,35.317062,34.743051389722055,-16.07229708778246,0.28,-16.35229708778246,99947.94548573955,-1.6536217261728765,-52.05451426034135
2023-06-01 09:30:00-04:00,2023-06-01 11:00:00-04:00,TQQQ,BUY,28,34.826964,35.58604,21.25412800000001,0.28,20.974128000000007,99968.91961373955,2.1508507029208754,-31.080386260341342
2023-06-02 09:30:00-04:00,2023-06-02 15:00:00-04:00,TQQQ,SELL,27,36.09278144371126,36.827364,-19.833729019796053,0.27,-20.103729019796052,99948.81588471975,-2.062968068698062,-51.18411528013739
2023-06-05 09:30:00-04:00,2023-06-05 15:00:00-04:00,TQQQ,BUY,27,36.967392,36.88262347530494,-2.2887501667665546,0.27,-2.5587501667665546,99946.25713455299,-0.25635707462148694,-53.74286544690395
2023-06-06 09:30:00-04:00,2023-06-06 15:00:00-04:00,TQQQ,SELL,27,36.572685462907415,36.867371999999996,-7.956536501499677,0.27,-8.226536501499677,99938.03059805148,-0.8330986178239451,-61.96940194840363
2023-06-07 09:30:00-04:00,2023-06-07 15:00:00-04:00,TQQQ,BUY,26,37.227444,34.94301139772046,-59.395247659267966,0.26,-59.655247659267964,99878.37535039222,-6.1632826639388325,-121.62464960767159
2023-06-08 09:30:00-04:00,2023-06-08 11:00:00-04:00,TQQQ,BUY,28,35.317062,36.08682,21.553224000000085,0.28,21.273224000000084,99899.64857439222,2.151249161099536,-100.3514256076715
2023-06-09 09:30:00-04:00,2023-06-09 15:00:00-04:00,TQQQ,BUY,26,37.377474,36.64267146570686,-19.104865891621586,0.26,-19.364865891621587,99880.2837085006,-1.9926507989628675,-119.71629149929309
2023-06-12 09:30:00-04:00,2023-06-12 15:00:00-04:00,TQQQ,SELL,26,37.0625874825035,38.5077,-37.572925454908926,0.26,-37.832925454908924,99842.4507830457,-3.9260953331534836,-157.54921695420202
2023-06-13 09:30:00-04:00,2023-06-13 15:00:00-04:00,TQQQ,SELL,25,38.79224155168966,39.367872,-14.390761207758374,0.25,-14.640761207758374,99827.81002183794,-1.5096586969072088,-172.1899781619604
2023-06-14 09:30:00-04:00,2023-06-14 15:00:00-04:00,TQQQ,BUY,25,39.55791,40.191961607678465,15.851290191961631,0.25,15.601290191961631,99843.4113120299,1.5775646581896396,-156.58868796999877
2023-06-15 09:30:00-04:00,2023-06-15 11:00:00-04:00,TQQQ,BUY,24,40.208040000000004,41.0844,21.032639999999958,0.24,20.79263999999996,99864.2039520299,2.1546934394215644,-135.79604796999882
2023-06-16 09:30:00-04:00,2023-06-16 15:00:00-04:00,TQQQ,SELL,24,41.48170365926815,40.798158,16.405095822435555,0.24,16.165095822435557,99880.36904785233,1.6237174461316024,-119.63095214756326
2023-06-20 09:30:00-04:00,2023-06-20 15:00:00-04:00,TQQQ,BUY,24,40.40808,40.611877624475106,4.8911429874025885,0.24,4.651142987402588,99885.02019083974,0.47960117005091024,-114.97980916016067
2023-06-21 09:30:00-04:00,2023-06-21 11:00:00-04:00,TQQQ,SELL,25,39.49210157968406,38.63099999999999,21.52753949210169,0.25,21.27753949210169,99906.29773033185,2.1551184810126696,-93.70226966805899
2023-06-22 09:30:00-04:00,2023-06-22 15:00:00-04:00,TQQQ,BUY,25,39.167832,40.02152,21.342200000000133,0.25,21.092200000000133,99927.38993033185,2.1540329319223117,-72.61006966805886
2023-06-23 09:30:00-04:00,2023-06-23 15:00:00-04:00,TQQQ,SELL,25,38.65226954609078,38.937785999999996,-7.13791134773043,0.25,-7.38791134773043,99920.00201898412,-0.7645513636833913,-79.99798101578929
2023-06-26 09:30:00-04:00,2023-06-26 15:00:00-04:00,TQQQ,BUY,25,39.567912,37.3625274945011,-55.13461263747246,0.25,-55.38461263747246,99864.61740634665,-5.598942156712485,-135.38259365326175
2023-06-27 09:30:00-04:00,2023-06-27 13:00:00-04:00,TQQQ,BUY,26,38.15763,38.9893,21.623420000000067,0.26,21.363420000000065,99885.98082634664,2.153357008807944,-114.01917365326169
2023-06-28 09:30:00-04:00,2023-06-28 10:00:00-04:00,TQQQ,BUY,25,39.15783,40.0113,21.336750000000038,0.25,21.086750000000038,99907.06757634664,2.1540264105544193,-92.93242365326165
2023-06-29 09:30:00-04:00,2023-06-29 15:00:00-04:00,TQQQ,SELL,25,39.19216156768647,39.227844,-0.8920608078382131,0.25,-1.142060807838213,99905.92551553881,-0.11656012448977351,-94.07448446109987
2023-06-30 09:30:00-04:00,2023-06-30 15:00:00-04:00,TQQQ,BUY,24,40.888176,40.99180163967207,2.4870153521296174,0.24,2.2470153521296172,99908.17253089094,0.22897974141000416,-91.82746910897025
2023-07-03 09:30:00-04:00,2023-07-03 12:00:00-04:00,TQQQ,BUY,24,41.35827,41.29174165166967,-1.596680359927916,0.24,-1.836680359927916,99906.335850531,-0.18503759545631343,-93.66414946889816
2023-07-05 09:30:00-04:00,2023-07-05 15:00:00-04:00,TQQQ,BUY,24,41.388276000000005,41.25174965006998,-3.276632398320544,0.24,-3.516632398320544,99902.81921813269,-0.3540286382791655,-97.1807818672187
2023-07-06 09:30:00-04:00,2023-07-06 15:00:00-04:00,TQQQ,SELL,25,39.65206958608278,40.288056,-15.8996603479304,0.25,-16.1496603479304,99886.66955778476,-1.6291366898638415,-113.3304422151491
2023-07-07 09:30:00-04:00,2023-07-07 15:00:00-04:00,TQQQ,BUY,24,40.588116,39.862027594481106,-17.426121732453453,0.24,-17.66612173245345,99869.0034360523,-1.8135564743110861,-130.99656394760257
2023-07-10 09:30:00-04:00,2023-07-10 15:00:00-04:00,TQQQ,SELL,25,39.312137572485504,39.917981999999995,-15.146110687862269,0.25,-15.396110687862269,99853.60732536444,-1.5665503468972373,-146.39267463546483
2023-07-11 09:30:00-04:00,2023-07-11 15:00:00-04:00,TQQQ,SELL,25,39.732053589282145,40.478094,-18.651010267946333,0.25,-18.901010267946333,99834.7063150965,-1.9028475561147378,-165.29368490341116
2023-07-12 09:30:00-04:00,2023-07-12 15:00:00-04:00,TQQQ,BUY,23,42.088415999999995,41.991601679664065,-2.2267293677263993,0.23,-2.4567293677263993,99832.24958572877,-0.2537855554742911,-167.75041427113757
2023-07-13 09:30:00-04:00,2023-07-13 15:00:00-04:00,TQQQ,BUY,23,43.268651999999996,44.21171999999999,21.690563999999924,0.23,21.460563999999923,99853.71014972877,2.1564526669330877,-146.28985027113765
2023-07-14 09:30:00-04:00,2023-07-14 15:00:00-04:00,TQQQ,BUY,22,44.968992,44.04119176164767,-20.411605243751325,0.22,-20.631605243751324,99833.07854448502,-2.085437535162747,-166.92145551488898
2023-07-17 09:30:00-04:00,2023-07-17 15:00:00-04:00,TQQQ,BUY,22,44.378873999999996,45.34614,21.279852000000048,0.22,21.05985200000005,99854.13839648502,2.1570308430989082,-145.86160351488894
2023-07-18 09:30:00-04:00,2023-07-18 15:00:00-04:00,TQQQ,SELL,22,44.70105978804239,46.369271999999995,-36.70066866306725,0.22,-36.92066866306725,99817.21772782196,-3.754300725564736,-182.7822721779562
2023-07-19 09:30:00-04:00,2023-07-19 15:00:00-04:00,TQQQ,SELL,21,46.620675864827035,46.20924,8.640153161367714,0.21,8.430153161367713,99825.64788098334,0.86106830795625,-174.3521190165885
2023-07-20 09:30:00-04:00,2023-07-20 15:00:00-04:00,TQQQ,BUY,21,45.409079999999996,43.031393721255746,-49.93141185362924,0.21,-50.14141185362924,99775.5064691297,-5.258169244442411,-224.49353087021774
2023-07-21 09:30:00-04:00,2023-07-21 15:00:00-04:00,TQQQ,SELL,23,43.31133773245351,42.648528,15.244623846430741,0.23,15.01462384643074,99790.52109297614,1.507249063711914,-209.478907023787
2023-07-24 09:30:00-04:00,2023-07-24 15:00:00-04:00,TQQQ,SELL,23,42.371525694861035,42.868572,-11.432065018196212,0.23,-11.662065018196213,99778.85902795794,-1.1966675658329247,-221.14097204198322
2023-07-25 09:30:00-04:00,2023-07-25 15:00:00-04:00,TQQQ,BUY,22,43.688736,43.71125774845031,0.49547846590679967,0.22,0.2754784659067997,99779.13450642384,0.028661274270578754,-220.86549357607643
2023-07-26 09:30:00-04:00,2023-07-26 15:00:00-04:00,TQQQ,BUY,23,43.388676000000004,43.26134773045391,-2.9285501995600853,0.23,-3.1585501995600853,99775.97595622428,-0.31650716778288107,-224.02404377563653
2023-07-27 09:30:00-04:00,2023-07-27 15:00:00-04:00,TQQQ,BUY,21,45.419081999999996,42.88142371525695,-53.29082397960396,0.21,-53.50082397960396,99722.47513224468,-5.609224520969063,-277.5248677552405
2023-07-28 09:30:00-04:00,2023-07-28 15:00:00-04:00,TQQQ,BUY,22,44.738946,45.23095380923816,10.824171803239523,0.22,10.604171803239522,99733.07930404792,1.077378553437893,-266.920695952001
2023-07-31 09:30:00-04:00,2023-07-31 15:00:00-04:00,TQQQ,SELL,22,45.03099380123975,45.349068,-6.997632372725505,0.22,-7.217632372725505,99725.86167167519,-0.7285519840142146,-274.1383283247265
2023-08-01 09:30:00-04:00,2023-08-01 15:00:00-04:00,TQQQ,SELL,22,44.64107178564287,44.95899,-6.99420071585682,0.22,-7.21420071585682,99718.64747095933,-0.7345661769316901,-281.3525290405833
2023-08-02 09:30:00-04:00,2023-08-02 10:00:00-04:00,TQQQ,SELL,23,43.13137372525495,42.190920000000006,21.63043568086379,0.23,21.40043568086379,99740.04790664019,2.157255020862305,-259.9520933597195
2023-08-03 09:30:00-04:00,2023-08-03 15:00:00-04:00,TQQQ,BUY,23,41.75835,41.73165366926615,-0.6140156068785174,0.23,-0.8440156068785174,99739.2038910333,-0.08787782738984798,-260.79610896659807
2023-08-04 09:30:00-04:00,2023-08-04 15:00:00-04:00,TQQQ,SELL,23,41.891621675664865,40.9782,21.008698540291874,0.23,20.778698540291874,99759.9825895736,2.156568878281616,-240.01741042630618
2023-08-07 09:30:00-04:00,2023-08-07 15:00:00-04:00,TQQQ,SELL,24,41.35172965406919,42.178434,-19.84090430233954,0.24,-20.080904302339537,99739.90168527127,-2.0233841557059966,-260.09831472864573
2023-08-08 09:30:00-04:00,2023-08-08 15:00:00-04:00,TQQQ,SELL,24,40.59188162367527,41.058209999999995,-11.1918810317934,0.24,-11.4318810317934,99728.46980423947,-1.1734572463053938,-271.53019576043914
2023-08-09 09:30:00-04:00,2023-08-09 11:00:00-04:00,TQQQ,SELL,24,40.50189962007598,39.61878,21.194870881823533,0.24,20.954870881823535,99749.42467512129,2.1557498000493607,-250.57532487861562
2023-08-10 09:30:00-04:00,2023-08-10 15:00:00-04:00,TQQQ,BUY,23,41.60832,39.862027594481106,-40.16472532693455,0.23,-40.39472532693455,99709.02994979436,-4.221012541527496,-290.97005020555014
2023-08-11 09:30:00-04:00,2023-08-11 15:00:00-04:00,TQQQ,SELL,25,38.852229554089185,39.117822,-6.639811147770303,0.25,-6.889811147770303,99702.14013864659,-0.7093349572825379,-297.8598613533204
2023-08-14 09:30:00-04:00,2023-08-14 10:00:00-04:00,TQQQ,BUY,25,39.237846,40.093059999999994,21.380349999999915,0.25,21.130349999999915,99723.2704886466,2.154078488406312,-276.7295113533205
2023-08-15 09:30:00-04:00,2023-08-15 15:00:00-04:00,TQQQ,SELL,25,39.7120575884823,39.117822,14.855889712057646,0.25,14.605889712057646,99737.87637835865,1.471179344410882,-262.12362164126284
2023-08-16 09:30:00-04:00,2023-08-16 15:00:00-04:00,TQQQ,BUY,25,39.097818000000004,37.82243551289742,-31.88456217756457,0.25,-32.13456217756457,99705.74181618108,-3.2876067076238953,-294.25818381882743
2023-08-17 09:30:00-04:00,2023-08-17 14:00:00-04:00,TQQQ,SELL,26,37.75244951009798,36.92928,21.40240726254757,0.26,21.142407262547568,99726.88422344363,2.1539516525423807,-273.11577655627985
2023-08-18 09:30:00-04:00,2023-08-18 12:00:00-04:00,TQQQ,BUY,28,35.617122,36.393420000000006,21.736344000000116,0.28,21.456344000000115,99748.34056744364,2.151487703021047,-251.65943255627974
2023-08-21 09:30:00-04:00,2023-08-21 15:00:00-04:00,TQQQ,BUY,26,37.637526,38.18236352729454,14.165775709658035,0.26,13.905775709658036,99762.2463431533,1.421022006851725,-237.7536568466217
2023-08-22 09:30:00-04:00,2023-08-22 15:00:00-04:00,TQQQ,SELL,26,38.30233953209358,37.987595999999996,8.183331834433261,0.26,7.923331834433261,99770.16967498773,0.7956264181675952,-229.83032501218844
2023-08-23 09:30:00-04:00,2023-08-23 13:00:00-04:00,TQQQ,BUY,25,38.987795999999996,39.837559999999996,21.24410000000001,0.25,20.99410000000001,99791.16377498773,2.1539150353613232,-208.83622501218844
2023-08-24 09:30:00-04:00,2023-08-24 10:00:00-04:00,TQQQ,SELL,24,39.98200359928015,39.110220000000005,20.922806382723422,0.24,20.682806382723424,99811.84658137045,2.155428747186793,-188.15341862946502
2023-08-25 09:30:00-04:00,2023-08-25 15:00:00-04:00,TQQQ,BUY,26,37.827564,38.03239352129574,5.325567553689126,0.26,5.065567553689126,99816.91214892414,0.5150464388765177,-183.0878510757759
2023-08-28 09:30:00-04:00,2023-08-28 15:00:00-04:00,TQQQ,SELL,25,38.592281543691264,38.897778,-7.637411407718453,0.25,-7.887411407718453,99809.02473751642,-0.8175118020725385,-190.97526248349433
2023-08-29 09:30:00-04:00,2023-08-29 10:00:00-04:00,TQQQ,BUY,25,39.417882,40.27702,21.478450000000038,0.25,21.228450000000038,99830.25318751641,2.1541948905321737,-169.7468124834943
2023-08-30 09:30:00-04:00,2023-08-30 15:00:00-04:00,TQQQ,BUY,23,41.828364,42.081583683263354,5.824052715057121,0.23,5.594052715057121,99835.84724023147,0.5814707055321434,-164.15275976843716
2023-08-31 09:30:00-04:00,2023-08-31 15:00:00-04:00,TQQQ,BUY,23,42.668532,42.36152769446111,-7.061099027394455,0.23,-7.291099027394456,99828.55614120407,-0.7429463604205774,-171.44385879583163
2023-09-01 09:30:00-04:00,2023-09-01 15:00:00-04:00,TQQQ,SELL,23,42.59148170365927,42.298458,6.739545184163276,0.23,6.509545184163276,99835.06568638823,0.6645077661971942,-164.93431361166836
2023-09-05 09:30:00-04:00,2023-09-05 15:00:00-04:00,TQQQ,SELL,23,41.80163967206559,42.418482,-14.187373542491358,0.23,-14.417373542491358,99820.64831284575,-1.4995639712987172,-179.35168715415972
2023-09-06 09:30:00-04:00,2023-09-06 11:00:00-04:00,TQQQ,SELL,23,41.991601679664065,41.07599999999999,21.05883863227364,0.23,20.82883863227364,99841.47715147802,2.1566257142857244,-158.5228485218861
2023-09-07 09:30:00-04:00,2023-09-07 15:00:00-04:00,TQQQ,SELL,25,39.65206958608278,40.338066,-17.14991034793041,0.25,-17.39991034793041,99824.07724113009,-1.7552587322239028,-175.9227588698165
2023-09-08 09:30:00-04:00,2023-09-08 15:00:00-04:00,TQQQ,BUY,24,40.788156,40.481903619276146,-7.3500571373725165,0.24,-7.590057137372517,99816.48718399271,-0.7753534646769883,-183.51281600718903
2023-09-11 09:30:00-04:00,2023-09-11 15:00:00-04:00,TQQQ,SELL,24,41.03179364127175,41.928384,-21.518168609478096,0.24,-21.758168609478094,99794.72901538323,-2.2094826432748524,-205.27098461666714
2023-09-12 09:30:00-04:00,2023-09-12 15:00:00-04:00,TQQQ,BUY,23,41.748348,40.51189762047591,-28.43835872905415,0.23,-28.66835872905415,99766.06065665417,-2.9856280289799577,-233.93934334572128
2023-09-13 09:30:00-04:00,2023-09-13 15:00:00-04:00,TQQQ,BUY,24,40.928184,40.96180763847231,0.8069673233353569,0.24,0.5669673233353569,99766.6276239775,0.057719732867469856,-233.37237602238594
2023-09-14 09:30:00-04:00,2023-09-14 15:00:00-04:00,TQQQ,SELL,24,41.19176164767047,41.928384,-17.678936455908797,0.24,-17.918936455908796,99748.70868752159,-1.8125526135922305,-251.29131247829474
2023-09-15 09:30:00-04:00,2023-09-15 13:00:00-04:00,TQQQ,SELL,24,40.681863627274545,39.79482,21.289047054589048,0.24,21.04904705458905,99769.75773457618,2.1558590218726925,-230.2422654237057
2023-09-18 09:30:00-04:00,2023-09-18 15:00:00-04:00,TQQQ,BUY,25,39.827964,39.85202959408118,0.6016398520294786,0.25,0.35163985202947856,99770.10937442821,0.03531587525081408,-229.89062557167622
2023-09-19 09:30:00-04:00,2023-09-19 15:00:00-04:00,TQQQ,SELL,25,39.012197560487905,39.597918,-14.643010987802363,0.25,-14.893010987802363,99755.21636344041,-1.5270107216811812,-244.7836365594786
2023-09-20 09:30:00-04:00,2023-09-20 14:00:00-04:00,TQQQ,SELL,25,39.7120575884823,38.84616,21.647439712057626,0.25,21.397439712057626,99776.61380315248,2.1552587311178284,-223.38619684742096
2023-09-21 09:30:00-04:00,2023-09-21 15:00:00-04:00,TQQQ,SELL,27,36.112777444511096,35.597118,13.922805001799539,0.27,13.652805001799539,99790.26660815427,1.400223079734209,-209.7333918456214
2023-09-22 09:30:00-04:00,2023-09-22 15:00:00-04:00,TQQQ,BUY,27,36.227244,35.6128774245151,-16.587897538092328,0.27,-16.857897538092327,99773.40871061618,-1.7234724658737524,-226.59128938371373
2023-09-25 09:30:00-04:00,2023-09-25 15:00:00-04:00,TQQQ,BUY,27,35.697137999999995,36.12277544491102,11.492211012597686,0.27,11.222211012597686,99784.63092162878,1.164343889168441,-215.36907837111605
2023-09-26 09:30:00-04:00,2023-09-26 15:00:00-04:00,TQQQ,SELL,28,34.933013397320536,34.486895999999994,12.491287124975173,0.28,12.211287124975174,99796.84220875375,1.248439097882101,-203.15779124614087
2023-09-27 09:30:00-04:00,2023-09-27 15:00:00-04:00,TQQQ,BUY,28,34.876974,34.72305538892221,-4.309721110177975,0.28,-4.589721110177975,99792.25248764356,-0.4699909203068616,-207.74751235631885
2023-09-28 09:30:00-04:00,2023-09-28 11:00:00-04:00,TQQQ,BUY,28,34.746948,35.50428,21.205295999999947,0.28,20.925295999999946,99813.17778364356,2.150784581137883,-186.8222163563189
2023-09-29 09:30:00-04:00,2023-09-29 15:00:00-04:00,TQQQ,BUY,27,36.807359999999996,35.62287542491502,-31.981083527294267,0.27,-32.25108352729427,99780.92670011627,-3.245232950923329,-219.07329988361317
2023-10-02 09:30:00-04:00,2023-10-02 11:00:00-04:00,TQQQ,BUY,27,36.017202,36.80222,21.195486000000024,0.27,20.925486000000024,99801.85218611626,2.151799576213613,-198.14781388361314
2023-10-03 09:30:00-04:00,2023-10-03 15:00:00-04:00,TQQQ,BUY,27,36.217242,34.53309338132374,-45.47201270425904,0.27,-45.74201270425905,99756.110173412,-4.6777405598037,-243.8898265878722
2023-10-04 09:30:00-04:00,2023-10-04 15:00:00-04:00,TQQQ,BUY,28,35.127024,35.89264,21.43724800000004,0.28,21.15724800000004,99777.267421412,2.1510959767044353,-222.73257858787215
2023-10-05 09:30:00-04:00,2023-10-05 10:00:00-04:00,TQQQ,SELL,28,35.35292941411718,34.58208,21.583783595281034,0.28,21.303783595281033,99798.57120500729,2.152153800904986,-201.42879499259112
2023-10-06 09:30:00-04:00,2023-10-06 10:00:00-04:00,TQQQ,BUY,28,34.846968000000004,35.606480000000005,21.266336000000024,0.28,20.986336000000023,99819.55754100729,2.150867185919879,-180.4424589925911
2023-10-09 09:30:00-04:00,2023-10-09 13:00:00-04:00,TQQQ,BUY,27,36.927384,37.732240000000004,21.731112000000024,0.27,21.461112000000025,99841.0186530073,2.15248391275158,-158.98134699259109
2023-10-10 09:30:00-04:00,2023-10-10 11:00:00-04:00,TQQQ,BUY,26,38.317662,39.15282,21.714107999999996,0.26,21.454107999999994,99862.4727610073,2.153466461497572,-137.5272389925911
2023-10-11 09:30:00-04:00,2023-10-11 15:00:00-04:00,TQQQ,BUY,25,38.977793999999996,39.342131573685265,9.108439342131724,0.25,8.858439342131724,99871.33120034944,0.9090754948452675,-128.66879965045936
