side,date,entry_time,exit_time,entry,exit,pnl,cum_pnl,net_pnl,cumulative_pnl
sell,2024-01-10,2024-01-10 09:30:00-05:00,2024-01-10 15:00:00-05:00,406.04,408.53,-2.4899999999999523,57.85687999999993,-2.4899999999999523,57.85687999999993
sell,2024-01-11,2024-01-11 09:30:00-05:00,2024-01-11 15:00:00-05:00,409.2,409.34,-0.13999999999998636,57.71687999999995,-0.13999999999998636,57.71687999999995
sell,2024-01-12,2024-01-12 09:30:00-05:00,2024-01-12 15:00:00-05:00,409.91,409.56,0.35000000000002274,58.06687999999997,0.35000000000002274,58.06687999999997
sell,2024-01-16,2024-01-16 09:30:00-05:00,2024-01-16 15:00:00-05:00,408.26,409.53,-1.2699999999999818,56.79687999999999,-1.2699999999999818,56.79687999999999
sell,2024-01-17,2024-01-17 09:30:00-05:00,2024-01-17 15:00:00-05:00,403.36,407.2,-3.839999999999975,52.95688000000001,-3.839999999999975,52.95688000000001
buy,2024-01-18,2024-01-18 09:30:00-05:00,2024-01-18 15:00:00-05:00,411.24,413.19,1.9499999999999886,54.90688,1.9499999999999886,54.90688
buy,2024-01-19,2024-01-19 09:30:00-05:00,2024-01-19 15:00:00-05:00,415.72,421.23,5.509999999999991,60.41687999999999,5.509999999999991,60.41687999999999
buy,2024-01-22,2024-01-22 09:30:00-05:00,2024-01-22 15:00:00-05:00,423.69,421.72,-1.9699999999999704,58.44688000000002,-1.9699999999999704,58.44688000000002
sell,2024-01-23,2024-01-23 09:30:00-05:00,2024-01-23 15:00:00-05:00,422.13,423.41,-1.2800000000000296,57.16687999999999,-1.2800000000000296,57.16687999999999
sell,2024-01-24,2024-01-24 09:30:00-05:00,2024-01-24 15:00:00-05:00,426.91,425.8,1.1100000000000136,58.276880000000006,1.1100000000000136,58.276880000000006
sell,2024-01-25,2024-01-25 09:30:00-05:00,2024-01-25 15:00:00-05:00,427.06,426.31,0.75,59.026880000000006,0.75,59.026880000000006
sell,2024-01-26,2024-01-26 09:30:00-05:00,2024-01-26 15:00:00-05:00,424.26,423.77,0.4900000000000091,59.516880000000015,0.4900000000000091,59.516880000000015
buy,2024-01-29,2024-01-29 09:30:00-05:00,2024-01-29 15:00:00-05:00,424.54,428.16,3.6200000000000045,63.13688000000002,3.6200000000000045,63.13688000000002
buy,2024-01-30,2024-01-30 09:30:00-05:00,2024-01-30 15:00:00-05:00,427.3,425.21,-2.090000000000032,61.04687999999999,-2.090000000000032,61.04687999999999
sell,2024-01-31,2024-01-31 09:30:00-05:00,2024-01-31 15:00:00-05:00,420.15,416.89,3.259999999999991,64.30687999999998,3.259999999999991,64.30687999999998
sell,2024-02-01,2024-02-01 09:30:00-05:00,2024-02-01 15:00:00-05:00,418.74,422.08,-3.339999999999975,60.96688,-3.339999999999975,60.96688
buy,2024-02-02,2024-02-02 09:30:00-05:00,2024-02-02 15:00:00-05:00,425.84,429.15,3.3100000000000023,64.27688,3.3100000000000023,64.27688
sell,2024-02-05,2024-02-05 09:30:00-05:00,2024-02-05 15:00:00-05:00,428.66,428.44,0.22000000000002728,64.49688000000003,0.22000000000002728,64.49688000000003
sell,2024-02-06,2024-02-06 09:30:00-05:00,2024-02-06 15:00:00-05:00,427.5,427.65,-0.14999999999997726,64.34688000000006,-0.14999999999997726,64.34688000000006
sell,2024-02-07,2024-02-07 09:30:00-05:00,2024-02-07 15:00:00-05:00,429.76,432.03,-2.269999999999982,62.076880000000074,-2.269999999999982,62.076880000000074
buy,2024-02-08,2024-02-08 09:30:00-05:00,2024-02-08 15:00:00-05:00,432.48,432.81,0.3299999999999841,62.40688000000006,0.3299999999999841,62.40688000000006
buy,2024-02-09,2024-02-09 09:30:00-05:00,2024-02-09 15:00:00-05:00,434.71,437.08,2.3700000000000045,64.77688000000006,2.3700000000000045,64.77688000000006
buy,2024-02-12,2024-02-12 09:30:00-05:00,2024-02-12 15:00:00-05:00,437.18,435.31,-1.8700000000000045,62.90688000000006,-1.8700000000000045,62.90688000000006
buy,2024-02-13,2024-02-13 09:30:00-05:00,2024-02-13 15:00:00-05:00,428.4,428.52,0.12000000000000455,63.02688000000006,0.12000000000000455,63.02688000000006
buy,2024-02-14,2024-02-14 09:30:00-05:00,2024-02-14 15:00:00-05:00,431.28,433.24,1.9600000000000364,64.9868800000001,1.9600000000000364,64.9868800000001
sell,2024-02-15,2024-02-15 09:30:00-05:00,2024-02-15 15:00:00-05:00,432.17,434.53,-2.359999999999957,62.62688000000014,-2.359999999999957,62.62688000000014
sell,2024-02-16,2024-02-16 09:30:00-05:00,2024-02-16 15:00:00-05:00,431.24,430.56,0.6800000000000068,63.30688000000015,0.6800000000000068,63.30688000000015
sell,2024-02-20,2024-02-20 09:30:00-05:00,2024-02-20 15:00:00-05:00,426.16,427.33,-1.169999999999959,62.13688000000019,-1.169999999999959,62.13688000000019
sell,2024-02-21,2024-02-21 09:30:00-05:00,2024-02-21 15:00:00-05:00,424.06,425.62,-1.5600000000000023,60.57688000000019,-1.5600000000000023,60.57688000000019
buy,2024-02-22,2024-02-22 09:30:00-05:00,2024-02-22 15:00:00-05:00,435.11,438.14,3.0299999999999727,63.60688000000016,3.0299999999999727,63.60688000000016
sell,2024-02-23,2024-02-23 09:30:00-05:00,2024-02-23 15:00:00-05:00,439.03,436.75,2.2799999999999727,65.88688000000013,2.2799999999999727,65.88688000000013
sell,2024-02-26,2024-02-26 09:30:00-05:00,2024-02-26 15:00:00-05:00,436.79,436.63,0.160000000000025,66.04688000000016,0.160000000000025,66.04688000000016
sell,2024-02-27,2024-02-27 09:30:00-05:00,2024-02-27 15:00:00-05:00,436.98,437.63,-0.6499999999999773,65.39688000000018,-0.6499999999999773,65.39688000000018
sell,2024-02-28,2024-02-28 09:30:00-05:00,2024-02-28 15:00:00-05:00,434.77,435.28,-0.5099999999999909,64.88688000000019,-0.5099999999999909,64.88688000000019
buy,2024-02-29,2024-02-29 09:30:00-05:00,2024-02-29 15:00:00-05:00,438.76,439.09,0.3299999999999841,65.21688000000017,0.3299999999999841,65.21688000000017
buy,2024-03-01,2024-03-01 09:30:00-05:00,2024-03-01 15:00:00-05:00,440.77,445.67,4.900000000000034,70.11688000000021,4.900000000000034,70.11688000000021
sell,2024-03-04,2024-03-04 09:30:00-05:00,2024-03-04 15:00:00-05:00,444.82,443.91,0.9099999999999682,71.02688000000018,0.9099999999999682,71.02688000000018
sell,2024-03-05,2024-03-05 09:30:00-05:00,2024-03-05 15:00:00-05:00,438.73,436.06,2.670000000000016,73.69688000000019,2.670000000000016,73.69688000000019
sell,2024-03-06,2024-03-06 09:30:00-05:00,2024-03-06 15:00:00-05:00,438.94,438.86,0.07999999999998408,73.77688000000018,0.07999999999998408,73.77688000000018
buy,2024-03-07,2024-03-07 09:30:00-05:00,2024-03-07 15:00:00-05:00,442.65,445.51,2.8600000000000136,76.63688000000019,2.8600000000000136,76.63688000000019
buy,2024-03-08,2024-03-08 09:30:00-05:00,2024-03-08 15:00:00-05:00,447.46,439.0,-8.45999999999998,68.17688000000021,-8.45999999999998,68.17688000000021
sell,2024-03-11,2024-03-11 09:30:00-04:00,2024-03-11 15:00:00-04:00,435.67,437.35,-1.6800000000000068,66.4968800000002,-1.6800000000000068,66.4968800000002
sell,2024-03-12,2024-03-12 09:30:00-04:00,2024-03-12 15:00:00-04:00,439.34,443.69,-4.350000000000023,62.14688000000018,-4.350000000000023,62.14688000000018
sell,2024-03-13,2024-03-13 09:30:00-04:00,2024-03-13 15:00:00-04:00,440.51,440.22,0.2899999999999636,62.436880000000144,0.2899999999999636,62.436880000000144
sell,2024-03-14,2024-03-14 09:30:00-04:00,2024-03-14 15:00:00-04:00,438.25,439.2,-0.9499999999999886,61.486880000000156,-0.9499999999999886,61.486880000000156
sell,2024-03-15,2024-03-15 09:30:00-04:00,2024-03-15 15:00:00-04:00,434.87,433.88,0.9900000000000091,62.476880000000165,0.9900000000000091,62.476880000000165
buy,2024-03-18,2024-03-18 09:30:00-04:00,2024-03-18 15:00:00-04:00,438.82,437.47,-1.349999999999966,61.1268800000002,-1.349999999999966,61.1268800000002
sell,2024-03-19,2024-03-19 09:30:00-04:00,2024-03-19 15:00:00-04:00,434.25,438.58,-4.329999999999984,56.796880000000215,-4.329999999999984,56.796880000000215
sell,2024-03-20,2024-03-20 09:30:00-04:00,2024-03-20 15:00:00-04:00,438.42,443.82,-5.399999999999977,51.39688000000024,-5.399999999999977,51.39688000000024
sell,2024-03-21,2024-03-21 09:30:00-04:00,2024-03-21 15:00:00-04:00,447.91,445.78,2.1300000000000523,53.52688000000029,2.1300000000000523,53.52688000000029
sell,2024-03-22,2024-03-22 09:30:00-04:00,2024-03-22 15:00:00-04:00,445.2,446.2,-1.0,52.52688000000029,-1.0,52.52688000000029
buy,2024-03-25,2024-03-25 09:30:00-04:00,2024-03-25 15:00:00-04:00,444.08,444.74,0.660000000000025,53.186880000000315,0.660000000000025,53.186880000000315
buy,2024-03-26,2024-03-26 09:30:00-04:00,2024-03-26 15:00:00-04:00,446.77,443.31,-3.4599999999999795,49.726880000000335,-3.4599999999999795,49.726880000000335
sell,2024-03-27,2024-03-27 09:30:00-04:00,2024-03-27 15:00:00-04:00,443.63,444.94,-1.3100000000000023,48.41688000000033,-1.3100000000000023,48.41688000000033
buy,2024-03-28,2024-03-28 09:30:00-04:00,2024-03-28 15:00:00-04:00,445.02,443.96,-1.0600000000000023,47.35688000000033,-1.0600000000000023,47.35688000000033
buy,2024-04-01,2024-04-01 09:30:00-04:00,2024-04-01 15:00:00-04:00,447.01,444.99,-2.019999999999982,45.33688000000035,-2.019999999999982,45.33688000000035
sell,2024-04-02,2024-04-02 09:30:00-04:00,2024-04-02 15:00:00-04:00,439.25,441.09,-1.839999999999975,43.496880000000374,-1.839999999999975,43.496880000000374
buy,2024-04-03,2024-04-03 09:30:00-04:00,2024-04-03 15:00:00-04:00,439.64,442.05,2.410000000000025,45.9068800000004,2.410000000000025,45.9068800000004
sell,2024-04-04,2024-04-04 09:30:00-04:00,2024-04-04 15:00:00-04:00,445.77,435.96306,9.806939999999997,55.713820000000396,9.806939999999997,55.713820000000396
buy,2024-04-05,2024-04-05 09:30:00-04:00,2024-04-05 15:00:00-04:00,438.47,440.51,2.0399999999999636,57.75382000000036,2.0399999999999636,57.75382000000036
sell,2024-04-08,2024-04-08 09:30:00-04:00,2024-04-08 15:00:00-04:00,440.76,440.62,0.13999999999998636,57.893820000000346,0.13999999999998636,57.893820000000346
sell,2024-04-09,2024-04-09 09:30:00-04:00,2024-04-09 15:00:00-04:00,441.79,442.26,-0.46999999999997044,57.423820000000376,-0.46999999999997044,57.423820000000376
buy,2024-04-10,2024-04-10 09:30:00-04:00,2024-04-10 15:00:00-04:00,437.97,438.28,0.30999999999994543,57.73382000000032,0.30999999999994543,57.73382000000032
sell,2024-04-11,2024-04-11 09:30:00-04:00,2024-04-11 15:00:00-04:00,440.12,445.46,-5.339999999999975,52.393820000000346,-5.339999999999975,52.393820000000346
buy,2024-04-12,2024-04-12 09:30:00-04:00,2024-04-12 15:00:00-04:00,442.12,438.31,-3.8100000000000023,48.583820000000344,-3.8100000000000023,48.583820000000344
sell,2024-04-15,2024-04-15 09:30:00-04:00,2024-04-15 13:00:00-04:00,441.34,431.63052,9.709479999999985,58.29330000000033,9.709479999999985,58.29330000000033
buy,2024-04-16,2024-04-16 09:30:00-04:00,2024-04-16 15:00:00-04:00,431.6,431.09,-0.5100000000000477,57.78330000000028,-0.5100000000000477,57.78330000000028
sell,2024-04-17,2024-04-17 09:30:00-04:00,2024-04-17 15:00:00-04:00,431.52,425.8,5.71999999999997,63.50330000000025,5.71999999999997,63.50330000000025
sell,2024-04-18,2024-04-18 09:30:00-04:00,2024-04-18 15:00:00-04:00,424.98,423.37,1.6100000000000136,65.11330000000027,1.6100000000000136,65.11330000000027
sell,2024-04-19,2024-04-19 09:30:00-04:00,2024-04-19 15:00:00-04:00,421.28,414.64,6.639999999999986,71.75330000000025,6.639999999999986,71.75330000000025
sell,2024-04-22,2024-04-22 09:30:00-04:00,2024-04-22 15:00:00-04:00,417.16,418.86,-1.6999999999999886,70.05330000000026,-1.6999999999999886,70.05330000000026
buy,2024-04-23,2024-04-23 09:30:00-04:00,2024-04-23 15:00:00-04:00,422.52,425.14,2.6200000000000045,72.67330000000027,2.6200000000000045,72.67330000000027
buy,2024-04-24,2024-04-24 09:30:00-04:00,2024-04-24 15:00:00-04:00,428.31,426.43,-1.8799999999999955,70.79330000000027,-1.8799999999999955,70.79330000000027
buy,2024-04-25,2024-04-25 09:30:00-04:00,2024-04-25 15:00:00-04:00,419.31,424.38,5.069999999999993,75.86330000000027,5.069999999999993,75.86330000000027
buy,2024-04-26,2024-04-26 09:30:00-04:00,2024-04-26 15:00:00-04:00,429.82,431.05,1.2300000000000182,77.09330000000028,1.2300000000000182,77.09330000000028
sell,2024-04-29,2024-04-29 09:30:00-04:00,2024-04-29 15:00:00-04:00,431.8,432.73,-0.9300000000000068,76.16330000000028,-0.9300000000000068,76.16330000000028
buy,2024-04-30,2024-04-30 09:30:00-04:00,2024-04-30 15:00:00-04:00,431.96,424.56,-7.399999999999977,68.7633000000003,-7.399999999999977,68.7633000000003
sell,2024-05-01,2024-05-01 09:30:00-04:00,2024-05-01 15:00:00-04:00,422.55,421.45,1.1000000000000227,69.86330000000032,1.1000000000000227,69.86330000000032
sell,2024-05-02,2024-05-02 09:30:00-04:00,2024-05-02 15:00:00-04:00,423.31,426.92,-3.6100000000000136,66.25330000000031,-3.6100000000000136,66.25330000000031
buy,2024-05-03,2024-05-03 09:30:00-04:00,2024-05-03 15:00:00-04:00,435.44,435.48,0.040000000000020464,66.29330000000033,0.040000000000020464,66.29330000000033
buy,2024-05-06,2024-05-06 09:30:00-04:00,2024-05-06 15:00:00-04:00,438.14,440.33,2.1899999999999977,68.48330000000033,2.1899999999999977,68.48330000000033
sell,2024-05-07,2024-05-07 09:30:00-04:00,2024-05-07 15:00:00-04:00,440.23,440.3,-0.06999999999999318,68.41330000000033,-0.06999999999999318,68.41330000000033
buy,2024-05-08,2024-05-08 09:30:00-04:00,2024-05-08 15:00:00-04:00,439.7,440.07,0.37000000000000455,68.78330000000034,0.37000000000000455,68.78330000000034
sell,2024-05-09,2024-05-09 09:30:00-04:00,2024-05-09 15:00:00-04:00,439.64,441.03,-1.3899999999999864,67.39330000000035,-1.3899999999999864,67.39330000000035
buy,2024-05-10,2024-05-10 09:30:00-04:00,2024-05-10 15:00:00-04:00,443.8,442.06,-1.740000000000009,65.65330000000034,-1.740000000000009,65.65330000000034
sell,2024-05-13,2024-05-13 09:30:00-04:00,2024-05-13 15:00:00-04:00,442.9,443.1,-0.20000000000004547,65.4533000000003,-0.20000000000004547,65.4533000000003
buy,2024-05-14,2024-05-14 09:30:00-04:00,2024-05-14 15:00:00-04:00,443.05,445.96,2.909999999999968,68.36330000000027,2.909999999999968,68.36330000000027
sell,2024-05-15,2024-05-15 09:30:00-04:00,2024-05-15 15:00:00-04:00,447.78,452.84,-5.060000000000002,63.30330000000026,-5.060000000000002,63.30330000000026
buy,2024-05-16,2024-05-16 09:30:00-04:00,2024-05-16 15:00:00-04:00,453.43,451.96,-1.4700000000000273,61.833300000000236,-1.4700000000000273,61.833300000000236
sell,2024-05-17,2024-05-17 09:30:00-04:00,2024-05-17 15:00:00-04:00,451.78,451.77,0.009999999999990905,61.84330000000023,0.009999999999990905,61.84330000000023
buy,2024-05-20,2024-05-20 09:30:00-04:00,2024-05-20 15:00:00-04:00,454.51,454.92,0.410000000000025,62.25330000000025,0.410000000000025,62.25330000000025
buy,2024-05-21,2024-05-21 09:30:00-04:00,2024-05-21 15:00:00-04:00,453.55,455.8,2.25,64.50330000000025,2.25,64.50330000000025
buy,2024-05-22,2024-05-22 09:30:00-04:00,2024-05-22 15:00:00-04:00,456.48,455.68,-0.8000000000000114,63.70330000000024,-0.8000000000000114,63.70330000000024
sell,2024-05-23,2024-05-23 09:30:00-04:00,2024-05-23 15:00:00-04:00,457.4,453.65,3.75,67.45330000000024,3.75,67.45330000000024
sell,2024-05-24,2024-05-24 09:30:00-04:00,2024-05-24 15:00:00-04:00,455.01,458.01,-3.0,64.45330000000024,-3.0,64.45330000000024
sell,2024-05-28,2024-05-28 09:30:00-04:00,2024-05-28 15:00:00-04:00,457.79,459.68,-1.8899999999999864,62.563300000000254,-1.8899999999999864,62.563300000000254
buy,2024-05-29,2024-05-29 09:30:00-04:00,2024-05-29 15:00:00-04:00,457.04,456.53,-0.5100000000000477,62.053300000000206,-0.5100000000000477,62.053300000000206
sell,2024-05-30,2024-05-30 09:30:00-04:00,2024-05-30 15:00:00-04:00,454.83,451.55,3.2799999999999727,65.33330000000018,3.2799999999999727,65.33330000000018
sell,2024-05-31,2024-05-31 09:30:00-04:00,2024-05-31 15:00:00-04:00,450.36,451.72,-1.3600000000000136,63.973300000000165,-1.3600000000000136,63.973300000000165
sell,2024-06-03,2024-06-03 09:30:00-04:00,2024-06-03 15:00:00-04:00,453.73,453.15,0.5800000000000409,64.5533000000002,0.5800000000000409,64.5533000000002
sell,2024-06-04,2024-06-04 09:30:00-04:00,2024-06-04 15:00:00-04:00,451.83,454.34,-2.509999999999991,62.043300000000215,-2.509999999999991,62.043300000000215
buy,2024-06-05,2024-06-05 09:30:00-04:00,2024-06-05 15:00:00-04:00,458.19,463.59,5.399999999999977,67.44330000000019,5.399999999999977,67.44330000000019
sell,2024-06-06,2024-06-06 09:30:00-04:00,2024-06-06 15:00:00-04:00,462.51,463.41,-0.9000000000000341,66.54330000000016,-0.9000000000000341,66.54330000000016
sell,2024-06-07,2024-06-07 09:30:00-04:00,2024-06-07 15:00:00-04:00,462.81,462.98,-0.17000000000001592,66.37330000000014,-0.17000000000001592,66.37330000000014
buy,2024-06-10,2024-06-10 09:30:00-04:00,2024-06-10 15:00:00-04:00,461.88,464.79,2.910000000000025,69.28330000000017,2.910000000000025,69.28330000000017
sell,2024-06-11,2024-06-11 09:30:00-04:00,2024-06-11 15:00:00-04:00,462.96,468.05,-5.090000000000032,64.19330000000014,-5.090000000000032,64.19330000000014
buy,2024-06-12,2024-06-12 09:30:00-04:00,2024-06-12 15:00:00-04:00,474.13,474.14,0.009999999999990905,64.20330000000013,0.009999999999990905,64.20330000000013
sell,2024-06-13,2024-06-13 09:30:00-04:00,2024-06-13 15:00:00-04:00,477.61,476.71,0.9000000000000341,65.10330000000016,0.9000000000000341,65.10330000000016
buy,2024-06-14,2024-06-14 09:30:00-04:00,2024-06-14 15:00:00-04:00,478.03,479.17,1.1400000000000432,66.2433000000002,1.1400000000000432,66.2433000000002
sell,2024-06-17,2024-06-17 09:30:00-04:00,2024-06-17 15:00:00-04:00,479.37,485.05,-5.680000000000007,60.5633000000002,-5.680000000000007,60.5633000000002
sell,2024-06-18,2024-06-18 09:30:00-04:00,2024-06-18 15:00:00-04:00,484.71,485.23,-0.5200000000000387,60.04330000000016,-0.5200000000000387,60.04330000000016
sell,2024-06-20,2024-06-20 09:30:00-04:00,2024-06-20 15:00:00-04:00,486.15,481.38,4.769999999999982,64.81330000000014,4.769999999999982,64.81330000000014
sell,2024-06-21,2024-06-21 09:30:00-04:00,2024-06-21 15:00:00-04:00,479.62,480.08,-0.45999999999997954,64.35330000000016,-0.45999999999997954,64.35330000000016
buy,2024-06-24,2024-06-24 09:30:00-04:00,2024-06-24 15:00:00-04:00,478.69,473.91,-4.779999999999973,59.57330000000019,-4.779999999999973,59.57330000000019
buy,2024-06-26,2024-06-26 09:30:00-04:00,2024-06-26 15:00:00-04:00,479.61,480.39,0.7799999999999727,60.35330000000016,0.7799999999999727,60.35330000000016
buy,2024-06-27,2024-06-27 09:30:00-04:00,2024-06-27 15:00:00-04:00,481.78,481.57,-0.20999999999997954,60.14330000000018,-0.20999999999997954,60.14330000000018
buy,2024-06-28,2024-06-28 09:30:00-04:00,2024-06-28 15:00:00-04:00,484.24,478.98,-5.259999999999991,54.88330000000019,-5.259999999999991,54.88330000000019
sell,2024-07-01,2024-07-01 09:30:00-04:00,2024-07-01 15:00:00-04:00,478.09,481.94,-3.8500000000000227,51.03330000000017,-3.8500000000000227,51.03330000000017
buy,2024-07-02,2024-07-02 09:30:00-04:00,2024-07-02 15:00:00-04:00,482.28,487.03,4.75,55.78330000000017,4.75,55.78330000000017
buy,2024-07-03,2024-07-03 09:30:00-04:00,2024-07-03 12:00:00-04:00,487.69,491.0,3.3100000000000023,59.09330000000017,3.3100000000000023,59.09330000000017
buy,2024-07-05,2024-07-05 09:30:00-04:00,2024-07-05 15:00:00-04:00,493.59,496.24,2.650000000000034,61.743300000000204,2.650000000000034,61.743300000000204
buy,2024-07-08,2024-07-08 09:30:00-04:00,2024-07-08 15:00:00-04:00,496.61,497.39,0.7799999999999727,62.52330000000018,0.7799999999999727,62.52330000000018
buy,2024-07-09,2024-07-09 09:30:00-04:00,2024-07-09 15:00:00-04:00,499.48,497.77,-1.7100000000000364,60.81330000000014,-1.7100000000000364,60.81330000000014
buy,2024-07-10,2024-07-10 09:30:00-04:00,2024-07-10 15:00:00-04:00,499.83,502.97,3.140000000000043,63.95330000000018,3.140000000000043,63.95330000000018
sell,2024-07-11,2024-07-11 09:30:00-04:00,2024-07-11 13:00:00-04:00,502.48,491.42544,11.054560000000038,75.00786000000022,11.054560000000038,75.00786000000022
buy,2024-07-12,2024-07-12 09:30:00-04:00,2024-07-12 15:00:00-04:00,494.87,494.87,0.0,75.00786000000022,0.0,75.00786000000022
buy,2024-07-15,2024-07-15 09:30:00-04:00,2024-07-15 15:00:00-04:00,497.03,496.19,-0.839999999999975,74.16786000000025,-0.839999999999975,74.16786000000025
sell,2024-07-16,2024-07-16 09:30:00-04:00,2024-07-16 15:00:00-04:00,495.93,496.39,-0.45999999999997954,73.70786000000027,-0.45999999999997954,73.70786000000027
sell,2024-07-17,2024-07-17 09:30:00-04:00,2024-07-17 15:00:00-04:00,487.03,481.8,5.229999999999961,78.93786000000023,5.229999999999961,78.93786000000023
sell,2024-07-18,2024-07-18 09:30:00-04:00,2024-07-18 15:00:00-04:00,483.71,479.53,4.180000000000007,83.11786000000023,4.180000000000007,83.11786000000023
buy,2024-07-19,2024-07-19 09:30:00-04:00,2024-07-19 15:00:00-04:00,479.52,475.24,-4.279999999999973,78.83786000000026,-4.279999999999973,78.83786000000026
buy,2024-07-22,2024-07-22 09:30:00-04:00,2024-07-22 15:00:00-04:00,481.55,482.33,0.7799999999999727,79.61786000000023,0.7799999999999727,79.61786000000023
buy,2024-07-23,2024-07-23 09:30:00-04:00,2024-07-23 15:00:00-04:00,482.58,480.63,-1.9499999999999886,77.66786000000025,-1.9499999999999886,77.66786000000025
sell,2024-07-24,2024-07-24 09:30:00-04:00,2024-07-24 15:00:00-04:00,470.82,463.33,7.490000000000009,85.15786000000026,7.490000000000009,85.15786000000026
sell,2024-07-25,2024-07-25 09:30:00-04:00,2024-07-25 15:00:00-04:00,459.22,458.25,0.9700000000000273,86.12786000000028,0.9700000000000273,86.12786000000028
sell,2024-07-26,2024-07-26 09:30:00-04:00,2024-07-26 15:00:00-04:00,461.92,463.0,-1.079999999999984,85.0478600000003,-1.079999999999984,85.0478600000003
buy,2024-07-29,2024-07-29 09:30:00-04:00,2024-07-29 15:00:00-04:00,467.45,463.84,-3.6100000000000136,81.43786000000028,-3.6100000000000136,81.43786000000028
sell,2024-07-30,2024-07-30 09:30:00-04:00,2024-07-30 15:00:00-04:00,464.31,457.38,6.930000000000007,88.36786000000029,6.930000000000007,88.36786000000029
buy,2024-07-31,2024-07-31 09:30:00-04:00,2024-07-31 15:00:00-04:00,468.36,471.04,2.680000000000007,91.0478600000003,2.680000000000007,91.0478600000003
buy,2024-08-01,2024-08-01 09:30:00-04:00,2024-08-01 15:00:00-04:00,474.64,459.8,-14.839999999999975,76.20786000000032,-14.839999999999975,76.20786000000032
sell,2024-08-02,2024-08-02 09:30:00-04:00,2024-08-02 15:00:00-04:00,449.1,448.68,0.4200000000000159,76.62786000000034,0.4200000000000159,76.62786000000034
buy,2024-08-05,2024-08-05 09:30:00-04:00,2024-08-05 12:00:00-04:00,432.49,442.00478000000004,9.51478000000003,86.14264000000037,9.51478000000003,86.14264000000037
buy,2024-08-06,2024-08-06 09:30:00-04:00,2024-08-06 15:00:00-04:00,438.8,439.56,0.7599999999999909,86.90264000000036,0.7599999999999909,86.90264000000036
buy,2024-08-07,2024-08-07 09:30:00-04:00,2024-08-07 15:00:00-04:00,448.09,434.82,-13.269999999999982,73.63264000000038,-13.269999999999982,73.63264000000038
sell,2024-08-08,2024-08-08 09:30:00-04:00,2024-08-08 15:00:00-04:00,440.62,448.2,-7.579999999999984,66.0526400000004,-7.579999999999984,66.0526400000004
sell,2024-08-09,2024-08-09 09:30:00-04:00,2024-08-09 15:00:00-04:00,446.29,450.53,-4.239999999999952,61.81264000000044,-4.239999999999952,61.81264000000044
sell,2024-08-12,2024-08-12 09:30:00-04:00,2024-08-12 15:00:00-04:00,448.96,451.47,-2.5100000000000477,59.302640000000395,-2.5100000000000477,59.302640000000395
buy,2024-08-13,2024-08-13 09:30:00-04:00,2024-08-13 15:00:00-04:00,457.66,462.6,4.939999999999998,64.24264000000039,4.939999999999998,64.24264000000039
sell,2024-08-14,2024-08-14 09:30:00-04:00,2024-08-14 15:00:00-04:00,460.89,462.81,-1.920000000000016,62.322640000000376,-1.920000000000016,62.322640000000376
buy,2024-08-15,2024-08-15 09:30:00-04:00,2024-08-15 15:00:00-04:00,471.39,474.5,3.1100000000000136,65.43264000000039,3.1100000000000136,65.43264000000039
sell,2024-08-16,2024-08-16 09:30:00-04:00,2024-08-16 15:00:00-04:00,472.49,475.02,-2.5299999999999727,62.90264000000042,-2.5299999999999727,62.90264000000042
sell,2024-08-19,2024-08-19 09:30:00-04:00,2024-08-19 15:00:00-04:00,474.75,481.27,-6.519999999999982,56.382640000000436,-6.519999999999982,56.382640000000436
buy,2024-08-20,2024-08-20 09:30:00-04:00,2024-08-20 15:00:00-04:00,482.79,480.2,-2.590000000000032,53.792640000000404,-2.590000000000032,53.792640000000404
buy,2024-08-21,2024-08-21 09:30:00-04:00,2024-08-21 15:00:00-04:00,481.9,482.54,0.6400000000000432,54.43264000000045,0.6400000000000432,54.43264000000045
sell,2024-08-22,2024-08-22 09:30:00-04:00,2024-08-22 15:00:00-04:00,484.38,474.83,9.550000000000011,63.98264000000046,9.550000000000011,63.98264000000046
sell,2024-08-23,2024-08-23 09:30:00-04:00,2024-08-23 15:00:00-04:00,479.04,480.02,-0.9799999999999613,63.0026400000005,-0.9799999999999613,63.0026400000005
sell,2024-08-26,2024-08-26 09:30:00-04:00,2024-08-26 15:00:00-04:00,478.44,475.33,3.1100000000000136,66.11264000000051,3.1100000000000136,66.11264000000051
buy,2024-08-27,2024-08-27 09:30:00-04:00,2024-08-27 15:00:00-04:00,474.15,476.83,2.680000000000007,68.79264000000052,2.680000000000007,68.79264000000052
sell,2024-08-28,2024-08-28 09:30:00-04:00,2024-08-28 15:00:00-04:00,474.62,471.28,3.340000000000032,72.13264000000055,3.340000000000032,72.13264000000055
buy,2024-08-29,2024-08-29 09:30:00-04:00,2024-08-29 15:00:00-04:00,476.82,470.7,-6.1200000000000045,66.01264000000054,-6.1200000000000045,66.01264000000054
buy,2024-08-30,2024-08-30 09:30:00-04:00,2024-08-30 15:00:00-04:00,475.86,476.39,0.5299999999999727,66.54264000000052,0.5299999999999727,66.54264000000052
sell,2024-09-03,2024-09-03 09:30:00-04:00,2024-09-03 15:00:00-04:00,470.56,460.20768,10.35232000000002,76.89496000000054,10.35232000000002,76.89496000000054
